n,fne_min_delta_A,fne_min_delta_B,fne_viol_A,fne_viol_B,rA,rB,augmented_residual,inner_residual,inner_iterations
207,5.6662423461395791e-05,2.9412111352743249e-08,0,0,-0.00055158733323222575,8.3266726846886741e-17,-0.0005515873332338217,0,0
208,0.00039478752636742394,2.6349313901988339e-06,0,0,-0.00054364148055124906,1.6653345369377348e-16,-0.00054364148054666939,0,0
209,1.2500275924764565e-06,3.1246909788416068e-07,0,0,-0.00052926168708794519,-3.8857805861880479e-16,-0.00052926168708966603,0,0
210,0.00024045301571197928,4.246313760506819e-06,0,0,-0.00050283344213006287,-4.7184478546569153e-16,-0.00050283344212942449,0,0
211,0.00015433560196537072,7.9073742480331483e-06,0,0,-0.00047007683532490629,-2.7755575615628914e-16,-0.00047007683533006883,0,0
212,7.9246370762461402e-05,4.440480309061872e-07,0,0,-0.00042258771006153939,7.4940054162198066e-16,-0.00042258771006054019,0,0
213,0.00073354826085003069,6.2804599234295348e-08,0,0,-0.00035995941710087465,0,-0.00035995941710154078,0,0
214,0.00024381301966704464,3.0892506300102172e-07,0,0,-0.00028888683049088648,1.6653345369377348e-16,-0.00028888683048622354,0,0
215,0.0016805118830249596,5.8492101200190395e-08,0,0,-0.00020871284891821329,6.9388939039072284e-16,-0.00020871284891832431,0,0
216,0.00045705519328175843,2.4119720359370218e-05,0,0,-0.00012951623140833313,4.0245584642661925e-16,-0.00012951623140500246,0,0
217,0.00051022142222601407,1.183314400494182e-07,0,0,-6.2888343495215437e-05,1.2073675392798577e-15,-6.2888343497213839e-05,0,0
218,0.0002695713990157733,1.4412154564544991e-09,0,0,-1.657985830427755e-05,1.7902346272080649e-15,-1.6579858305387773e-05,0,0
219,0.00070917502209212938,3.4586984702251911e-06,0,0,-1.5869654479416795e-09,1.1102230246251565e-15,-1.5869603409157662e-09,0,0
220,3.977041304533713e-05,5.4879601516203104e-07,0,0,-1.5708961809579591e-05,-3.8857805861880479e-16,-1.5708961810023681e-05,0,0
221,0.001275419723456576,2.2682678788398337e-05,0,0,-6.1824290149892214e-05,-1.0963452368173421e-15,-6.1824290150003236e-05,0,0
222,0.00076487950969845932,1.7489136494402269e-07,0,0,-0.00013009262678165268,8.6042284408449632e-16,-0.00013009262678553846,0,0
223,0.00074312028689540414,7.2619540045107625e-07,0,0,-0.00021003197599744894,1.609823385706477e-15,-0.00021003197599189782,0,0
224,0.00024242594236867845,7.114213736684981e-07,0,0,-0.00029333828364497272,2.4980018054066022e-16,-0.00029333828364697112,0,0
225,0.00035483675388821577,4.6198117876244055e-06,0,0,-0.00036876833460774971,-4.4408920985006262e-16,-0.00036876833460475211,0,0
226,0.0048758122298040709,5.7999589276931734e-07,0,0,-0.00043239842735226519,5.8286708792820718e-16,-0.00043239842735476319,0,0
227,0.0021947064103451427,9.9420783481860354e-07,0,0,-0.00048368019466399348,-2.2204460492503131e-16,-0.00048368019466238366,0,0
228,0.0026871267877915991,5.9641147887977039e-07,0,0,-0.00051965088365454881,2.7755575615628914e-16,-0.00051965088365213408,0,0
229,7.4552374393863387e-06,1.9015247828784892e-06,0,0,-0.00054482109881481833,1.9428902930940239e-16,-0.00054482109881592855,0,0
230,1.7249499128878664e-05,6.7024425443418317e-06,0,0,-0.00056196553882592593,-4.7184478546569153e-16,-0.00056196553882667533,0,0
231,0.0015976280156397432,4.0968602224587639e-07,0,0,-0.00057083379292122149,-1.2490009027033011e-16,-0.00057083379292538483,0,0
232,0.0064573351385513698,1.7750691128917164e-06,0,0,-0.00057632038363312349,-3.6429192995512949e-17,-0.00057632038363165938,0,0
233,1.8568045166116421e-05,6.8961925310672098e-06,0,0,-0.00057866199484117066,-3.9193908535350985e-17,-0.00057866199483726753,0,0
234,0.0055265472449327162,5.04645588768782e-06,0,0,-0.00057647638298743975,-2.203098814490545e-16,-0.00057647638298771731,0,0
235,2.4597028862457006e-05,0.00013284874821393083,0,0,-0.00057183896099784193,1.1796119636642288e-16,-0.0005718389610026714,0,0
236,2.5845442702485206e-05,5.6687203048787531e-06,0,0,-0.00056160246168501793,-1.3877787807814457e-16,-0.00056160246168318606,0,0
237,0.0010993553910862376,5.0693423313348773e-06,0,0,-0.00054294886864089675,-3.8857805861880479e-16,-0.00054294886864245107,0,0
238,0.00047558956644525355,3.6194738872576506e-06,0,0,-0.00051534744380249409,-4.4408920985006262e-16,-0.00051534744380066222,0,0
239,0.0016777373785747858,4.127176771138377e-06,0,0,-0.00047443240434613676,1.9428902930940239e-16,-0.00047443240434774658,0,0
240,0.0019359895926480382,1.3205804333260819e-07,0,0,-0.00041892848440683306,3.6082248300317588e-16,-0.00041892848440450159,0,0
241,0.00062014396676313035,4.3228654858074409e-07,0,0,-0.00035042418381880935,-3.3306690738754696e-16,-0.00035042418381747709,0,0
242,0.0010216695834630899,1.8323092375531557e-06,0,0,-0.0002705469917286818,1.1102230246251565e-16,-0.00027054699173012509,0,0
243,0.0016818396838554825,6.4928341114555836e-08,0,0,-0.00018652643226102494,-1.6653345369377348e-16,-0.00018652643226335641,0,0
244,0.00042218119185937923,3.4007807564179974e-06,0,0,-0.0001080753665154699,8.1878948066105295e-16,-0.00010807536651702421,0,0
245,2.7910813006454011e-05,9.9027404136786602e-07,0,0,-4.5097900886248432e-05,1.1102230246251565e-16,-4.5097900883028785e-05,0,0
246,0.00015734509848946756,9.0097085863579374e-06,0,0,-7.6990122461761956e-06,6.8695049648681561e-16,-7.6990122477305079e-06,0,0
247,0.00083943482801700209,3.1410980771067085e-08,0,0,-1.5745399496447376e-06,2.1510571102112408e-16,-1.5745399504218938e-06,0,0
248,0.0010658197918885965,7.4796421682469714e-08,0,0,-2.7206972802118479e-05,1.8388068845354155e-16,-2.7206972798676787e-05,0,0
249,1.416232724537325e-09,2.4145764146330247e-07,0,0,-7.9427987644820064e-05,-1.457167719820518e-16,-7.9427987644375975e-05,0,0
250,1.3576899815978156e-06,5.6876635983325321e-07,0,0,-0.00014918358839655088,-7.2858385991025898e-17,-0.0001491835883946635,0,0
251,2.8066171484978093e-07,3.0338765319717204e-06,0,0,-0.00022645120002218189,5.5511151231257827e-17,-0.00022645120002584562,0,0
252,0.0013429986840918005,1.0537359518585e-05,0,0,-0.00030117836534460096,7.8409501114151681e-16,-0.00030117836534193643,0,0
253,0.0012858577555744518,5.1694878316674347e-06,0,0,-0.00036702248432307627,4.0939474033052647e-16,-0.00036702248432063378,0,0
254,8.7397576379390088e-07,2.6209459933729597e-05,0,0,-0.00042074993096746782,1.3877787807814457e-17,-0.00042074993097307445,0,0
255,1.0906691396237152e-06,5.1688860856153694e-07,0,0,-0.00046088180225056785,3.6082248300317588e-16,-0.00046088180224818087,0,0
256,3.1703330441398844e-05,1.875282105011377e-06,0,0,-0.00048936330428797636,-6.2450045135165055e-17,-0.00048936330428805963,0,0
257,4.9422049794668162e-06,2.2194167936527123e-06,0,0,-0.0005084094404592121,5.5511151231257827e-17,-0.00050840944045874026,0,0
258,8.5277871215953428e-05,2.4551931170755902e-06,0,0,-0.00051987847473497495,0,-0.00051987847473208837,0,0
259,3.8177042274877179e-05,4.1843151415599986e-06,0,0,-0.00052665462968813637,6.9388939039072284e-17,-0.00052665462968978782,0,0
260,9.3844435746404391e-05,2.1013447371488924e-06,0,0,-0.00052989230657823558,5.1174342541315809e-17,-0.00052989230657810027,0,0
261,7.0157434809373645e-05,7.4130513683133245e-07,0,0,-0.00052990591814190691,-2.190088388420719e-17,-0.00052990591814563656,0,0
262,2.3962186384312584e-05,1.5279273986059878e-06,0,0,-0.00052712990428708389,-7.9797279894933126e-17,-0.00052712990428591816,0,0
263,0.00022970426317537348,1.3383873923655897e-05,0,0,-0.00051999961870720368,0,-0.00051999961870788369,0,0
264,0.00010374369140809134,3.9243840583789036e-07,0,0,-0.0005065717492528099,-1.2490009027033011e-16,-0.00050657174925189397,0,0
265,0.00058293056340837969,8.2591254557996185e-07,0,0,-0.00048492207659511788,-2.0816681711721685e-17,-0.00048492207659389663,0,0
266,0.00085687584104563461,2.4784709972563183e-06,0,0,-0.0004520143582173175,-3.4694469519536142e-17,-0.00045201435821662361,0,0
267,4.9229584169322981e-05,1.3228454358920904e-05,0,0,-0.00040599163905452595,2.9143354396410359e-16,-0.00040599163905485902,0,0
268,0.00029729266391729912,2.6842874004945096e-06,0,0,-0.00034659256425612073,2.2551405187698492e-16,-0.00034659256425828566,0,0
269,0.0020035746760595791,1.2673007613924181e-05,0,0,-0.00027530847480738974,-1.5265566588595902e-16,-0.00027530847480483622,0,0
270,1.0990659721666985e-05,3.353554958168744e-05,0,0,-0.00019738972399785393,3.5561831257524545e-16,-0.00019738972399818699,0,0
271,0.00012734187920742247,1.5702183174613515e-05,0,0,-0.00012105477587665003,-3.2092384305570931e-17,-0.00012105477587320834,0,0
272,0.0005074397246617973,3.8203261577502073e-06,0,0,-5.6329189856429984e-05,2.1597307275911248e-16,-5.6329189860315765e-05,0,0
273,0.00062932109175466698,1.9709887080521861e-06,0,0,-1.3536734575159137e-05,3.312237636943216e-16,-1.3536734575936293e-05,0,0
274,0.00024564507753710961,2.4364230871898041e-06,0,0,-1.019247779510124e-07,5.7679555576228836e-16,-1.0192477728487859e-07,0,0
275,0.00011708111597384884,1.6015173970535936e-06,0,0,-1.8626172400670882e-05,4.9613091412936683e-16,-1.8626172397340213e-05,0,0
276,0.0022361135033445159,3.5251879089494582e-06,0,0,-6.5995599923818205e-05,1.5612511283791264e-16,-6.5995599925816606e-05,0,0
277,0.0018034301839165764,7.1760042831018959e-09,0,0,-0.00013435631495062328,2.7755575615628914e-16,-0.00013435631494584932,0,0
278,0.0054672134221115162,7.2212553780643536e-10,0,0,-0.00021345295936847641,3.5388358909926865e-16,-0.00021345295937402753,0,0
279,0.00018898083888819502,8.9484502182367362e-07,0,0,-0.00029291263930186773,3.7470027081099033e-16,-0.00029291263930142364,0,0
280,0.00046220688391989675,1.2608803749671202e-08,0,0,-0.00036485119493756546,2.0816681711721685e-16,-0.00036485119493212537,0,0
281,0.00060744105052509367,4.6763483828762961e-08,0,0,-0.00042451915206453972,1.8041124150158794e-16,-0.00042451915206986879,0,0
282,0.00094467575385518885,2.037062494661335e-06,0,0,-0.00047005646643277776,1.9428902930940239e-16,-0.00047005646643127896,0,0
283,0.00048188895375387251,1.2722941923226752e-07,0,0,-0.00050237389302032476,8.3266726846886741e-17,-0.00050237389301538427,0,0
284,0.00033902135279124555,1.5551736706198548e-06,0,0,-0.0005235487014312451,-6.9388939039072284e-17,-0.00052354870143522803,0,0
285,0.0033618440800960514,6.7941065190781185e-08,0,0,-0.00053605105677909104,8.3266726846886741e-17,-0.0005360510567744281,0,0
286,0.0023143139078098838,2.7012340566210698e-05,0,0,-0.00054252857322572429,3.6429192995512949e-17,-0.00054252857323185133,0,0
287,2.9414586832260082e-05,1.950316965259515e-06,0,0,-0.00054474401796228422,3.4667364465224004e-17,-0.00054474401796039077,0,0
288,1.5371167191149863e-05,4.8118863272489232e-06,0,0,-0.00054370437788282128,-5.2041704279304213e-18,-0.00054370437788182902,0,0
289,0.00237296822548538,3.0489604579127582e-07,0,0,-0.00053977082971562451,-5.5511151231257827e-17,-0.00053977082971820578,0,0
290,7.0059366305045068e-05,2.6524138734789155e-05,0,0,-0.00053211108839332222,-1.3877787807814457e-17,-0.00053211108838994992,0,0
291,2.7761037943228394e-06,4.6433177769434839e-06,0,0,-0.00051920980514869042,-2.4980018054066022e-16,-0.00051920980515013371,0,0
292,0.0016179401022799389,5.4346612046918594e-07,0,0,-0.00049902125903694694,2.7755575615628914e-17,-0.0004990212590392229,0,0
293,0.0030554452072919405,2.083252504909722e-06,0,0,-0.00046893379140000579,3.0531133177191805e-16,-0.00046893379140022784,0,0
294,0.00067987240852108012,5.3738410003926787e-07,0,0,-0.00042677283663322685,3.7470027081099033e-16,-0.00042677283663072885,0,0
295,5.5798156014380875e-05,2.7761729422736582e-06,0,0,-0.00037143166095565672,1.9428902930940239e-16,-0.00037143166095576774,0,0
296,8.7697459292550902e-05,3.2863058810293817e-06,0,0,-0.00030365154735167987,-3.1918911957973251e-16,-0.00030365154735290112,0,0
297,2.6909921832537337e-06,1.470285894244985e-05,0,0,-0.00022721257465518896,-5.5511151231257827e-17,-0.00022721257465008193,0,0
298,0.0048192313729487719,2.1455353448738512e-05,0,0,-0.00014903831399259992,-1.214306433183765e-15,-0.00014903831399437628,0,0
299,0.0049629703254119549,2.8845456122192091e-06,0,0,-7.8608829496951138e-05,-6.591949208711867e-16,-7.8608829496396027e-05,0,0
300,0.0001898819492015082,3.5327214633627928e-09,0,0,-2.6428127417599256e-05,-2.4286128663675299e-16,-2.6428127422484238e-05,0,0
301,0.0034076050859833656,6.4356843422404867e-09,0,0,-1.3695844496286469e-06,0,-1.3695844458538886e-06,0,0
302,0.0011574508430344937,2.0177407566883076e-11,0,0,-8.2700127082002695e-06,-9.2287288921966137e-16,-8.2700127084223141e-06,0,0
303,0.0028843329748882538,5.1446117627785486e-06,0,0,-4.643173107898857e-05,2.0816681711721685e-15,-4.643173107998777e-05,0,0
304,0.00039857700415017993,5.5517108778981623e-07,0,0,-0.0001098000044252867,-6.106226635438361e-16,-0.0001098000044292835,0,0
305,0.00053322885744303667,1.6221347017656405e-07,0,0,-0.00018874421098191707,9.8532293435482643e-16,-0.00018874421097425653,0,0
306,8.6740275217234124e-06,2.1893062804180528e-07,0,0,-0.00027256605245828958,5.5511151231257827e-17,-0.0002725660524593998,0,0
307,0.00028175713394404617,3.618496443496667e-07,0,0,-0.00035204113236853019,3.6082248300317588e-16,-0.0003520411323680861,0,0
308,5.4241864237183247e-06,2.4498101877267695e-07,0,0,-0.00042082119737679724,-4.163336342344337e-16,-0.0004208211973810716,0,0
309,0.024842967735121114,6.5781465312742687e-08,0,0,-0.00047578718698704225,3.3306690738754696e-16,-0.00047578718698493283,0,0
310,3.1328517350087489e-05,4.3717398120990366e-05,0,0,-0.00051671132112965368,-2.7755575615628914e-16,-0.00051671132113362273,0,0
311,0.00030595445038041058,5.7800532854504579e-09,0,0,-0.00054516366305903952,3.3306690738754696e-16,-0.0005451636630532386,0,0
312,0.001212106844404778,7.8742833157478548e-07,0,0,-0.00056359681291104358,5.5511151231257827e-17,-0.00056359681291442976,0,0
313,0.00039407058926063486,5.6673048039692629e-06,0,0,-0.00057466330429076229,-3.4694469519536142e-17,-0.00057466330428748713,0,0
314,1.4318720525968927e-05,2.7465909251966075e-06,0,0,-0.00058051339860034495,-4.3368086899420177e-17,-0.00058051339859893636,0,0
315,0.00028538015539640273,1.3418968521282207e-06,0,0,-0.00058259710233513669,-1.0484235007934828e-16,-0.00058259710233762776,0,0
316,0.00024794371771797081,1.2894400643396036e-06,0,0,-0.00058155000772773524,-1.9342166757141399e-16,-0.00058155000773253696,0,0
317,5.3214233499308948e-05,4.2997807915472106e-07,0,0,-0.00057700627834593454,1.0408340855860843e-16,-0.00057700627834327001,0,0
318,0.0016089996294060926,3.8169240121496769e-09,0,0,-0.00056775263536246179,6.9388939039072284e-17,-0.00056775263536337772,0,0
319,0.0001919264470819696,1.6141874941161599e-05,0,0,-0.00055182041468571086,1.1102230246251565e-16,-0.00055182041468249121,0,0
320,5.0263265714706433e-05,3.2531753130772538e-06,0,0,-0.00052664830282617148,-2.7755575615628914e-17,-0.00052664830282522779,0,0
321,3.7309078029458184e-05,2.8329574949036679e-05,0,0,-0.00048966237107866961,-8.3266726846886741e-17,-0.00048966237108227784,0,0
322,1.4544553169405445e-05,5.1890911938182649e-05,0,0,-0.00043892718404570097,-2.2204460492503131e-16,-0.00043892718404814346,0,0
323,0.0011237206538551796,7.6805412915000736e-07,0,0,-0.0003740385776392352,3.3306690738754696e-16,-0.00037403857763540493,0,0
324,1.6302265535863836e-05,2.0885556791180828e-07,0,0,-0.00029718790722665922,-2.7755575615628914e-16,-0.00029718790722732535,0,0
325,0.00015138094413575415,4.2084989493269222e-07,0,0,-0.00021375553340075015,-6.3837823915946501e-16,-0.00021375553339764153,0,0
326,0.0016186130564181866,5.7016206327745041e-06,0,0,-0.00013223258059269494,9.298117831235686e-16,-0.00013223258059191778,0,0
327,0.0017603407368952768,1.1593205355507405e-07,0,0,-6.3097864787975411e-05,-1.3183898417423734e-15,-6.3097864795746972e-05,0,0
328,3.9073925564798758e-07,1.873290400531596e-06,0,0,-1.6570969703755267e-05,6.106226635438361e-16,-1.6570969697760063e-05,0,0
329,4.2044250268963797e-07,1.2432743786490547e-06,0,0,-1.5543115683414044e-09,1.0408340855860843e-16,-1.5543104581183798e-09,0,0
330,0.00010643219439835394,1.5226324669727033e-05,0,0,-1.5763723753448033e-05,-4.8572257327350599e-17,-1.5763723757444836e-05,0,0
331,0.0008088718265263496,2.4258982971353979e-05,0,0,-6.056298624668166e-05,2.0469737016526324e-15,-6.0562986242906902e-05,0,0
332,4.0395961807828987e-05,8.2710159293588454e-09,0,0,-0.00012647818204902794,2.9837243786801082e-16,-0.0001264781820458083,0,0
333,1.9722160527728876e-06,2.7221639342970851e-05,0,0,-0.00020323292470181276,2.0816681711721685e-16,-0.00020323292470680876,0,0
334,9.2897918155386994e-05,3.3163806114632667e-06,0,0,-0.00028081456378870051,2.7755575615628914e-17,-0.00028081456378870051,0,0
335,1.5109237693100549e-09,1.1810110048264866e-06,0,0,-0.00035143467333620393,4.163336342344337e-17,-0.00035143467333575984,0,0
336,1.2989597778361304e-06,1.7989218269757871e-06,0,0,-0.00041043690013264911,7.4940054162198066e-16,-0.00041043690012954048,0,0
337,0.0013200686880447674,2.6048985878461718e-06,0,0,-0.0004562244076101174,-6.9388939039072284e-16,-0.00045622440760839655,0,0
338,0.0001717346437016671,4.7539219204792972e-08,0,0,-0.00048947060124898689,4.7184478546569153e-16,-0.0004894706012544825,0,0
339,7.832427804840394e-05,6.2004473578387266e-06,0,0,-0.00051217673574596723,-3.8857805861880479e-16,-0.00051217673574588396,0,0
340,0.00036558946873106783,3.2366917999491562e-06,0,0,-0.00052682623307437337,2.7755575615628914e-17,-0.00052682623307059862,0,0
341,0.00087765604546745694,2.2363226047647108e-08,0,0,-0.00053570740193413513,4.8572257327350599e-17,-0.00053570740193531474,0,0
342,0.0015978292658200132,1.1260637882906482e-06,0,0,-0.00054054731372532583,2.1337098754514727e-16,-0.00054054731372819853,0,0
343,0.00035523818852531598,8.7440303479749668e-06,0,0,-0.00054230298473079749,-1.7840546748248975e-16,-0.00054230298472825525,0,0
344,5.2006155564315496e-06,1.2616458568271209e-06,0,0,-0.00054103629150756977,-3.2092384305570931e-17,-0.00054103629150909632,0,0
345,2.1757514722590656e-06,1.5300564156455299e-05,0,0,-0.00053593362100119724,-9.3675067702747583e-17,-0.0005359336209972837,0,0
346,0.0035341324587373911,1.1893471844381422e-05,0,0,-0.00052535738662376485,1.9428902930940239e-16,-0.0005253573866279837,0,0
347,0.001255048088625509,2.0026071968362148e-05,0,0,-0.00050699853949781604,1.5265566588595902e-16,-0.00050699853949909279,0,0
348,0.001165479685345293,1.7576147856165799e-07,0,0,-0.0004782540896797749,9.7144514654701197e-17,-0.00047825408967649974,0,0
349,0.0001713716984685899,1.291831136873502e-07,0,0,-0.00043679429121801228,2.0816681711721685e-16,-0.00043679429121867841,0,0
350,0.00099176071364888733,6.8058209377467044e-07,0,0,-0.00038139307866019712,-1.3877787807814457e-17,-0.00038139307865825423,0,0
351,0.00011714735141402654,2.625243896786443e-05,0,0,-0.00031293540286231325,4.8572257327350599e-17,-0.00031293540286658761,0,0
352,3.7438153033493667e-07,4.3185815868583548e-06,0,0,-0.00023525602178509075,6.8695049648681561e-16,-0.0002352560217833144,0,0
353,0.00011669148330004134,4.5153567217642728e-07,0,0,-0.00015545442547881816,-9.3675067702747583e-17,-0.00015545442547826305,0,0
354,0.0012094343544653411,1.6558363686699825e-05,0,0,-8.3248997933882407e-05,3.3306690738754696e-16,-8.3248997933438318e-05,0,0
355,3.2207528261637388e-05,3.8064113075772717e-05,0,0,-2.9185139633569612e-05,6.349087922075114e-16,-2.9185139633902679e-05,0,0
356,0.00057087140784180062,4.4192786616930815e-07,0,0,-2.0913357077212424e-06,7.1730815731640973e-16,-2.0913357072771532e-06,0,0
357,0.001532575372382311,1.0637865004734165e-06,0,0,-6.6041513292480758e-06,3.2233330587994047e-16,-6.6041513235859384e-06,0,0
358,0.0038530788258041358,1.1423028937262843e-05,0,0,-4.1771725751149624e-05,2.5153490401663703e-17,-4.1771725751482691e-05,0,0
359,0.0011607269214449246,2.5399408802551609e-07,0,0,-0.00010135866433902407,1.2490009027033011e-16,-0.00010135866434346497,0,0
360,2.7916682127681761e-05,1.2576580595357622e-05,0,0,-0.00017570316758019899,4.8572257327350599e-16,-0.00017570316757886673,0,0
361,2.8904514847871431e-05,1.8181706500334272e-06,0,0,-0.00025433523642826028,2.1163626406917047e-16,-0.00025433523642903744,0,0
362,0.0024431324899923312,2.7145607154999325e-06,0,0,-0.00032832567464691209,8.3266726846886741e-17,-0.00032832567464335938,0,0
363,0.00019734767341420209,2.3864869573915922e-06,0,0,-0.00039168629884217543,2.4980018054066022e-16,-0.00039168629884134276,0,0
364,9.2919040009472551e-05,1.4643867447003025e-05,0,0,-0.00044166486421215456,-1.3877787807814457e-17,-0.00044166486421154394,0,0
365,0.00031470757054514261,1.3517586314985247e-06,0,0,-0.00047818674519756188,1.2490009027033011e-16,-0.00047818674520250237,0,0
366,0.0011554119686051488,3.5896431229948854e-06,0,0,-0.00050292290771690451,-1.3877787807814457e-17,-0.00050292290771530856,0,0
367,8.4893573518318504e-05,2.0182918893184896e-09,0,0,-0.00051834504242402601,-1.1102230246251565e-16,-0.00051834504242133372,0,0
368,0.00060190572072286108,4.2753570924887807e-06,0,0,-0.00052696617493073333,-3.4694469519536142e-18,-0.00052696617492854758,0,0
369,6.8695172765605491e-06,3.8239254684299289e-05,0,0,-0.00053085554507412147,-4.3368086899420177e-18,-0.0005308555450803179,0,0
370,1.3272236454663267e-06,4.8239730178632093e-06,0,0,-0.00053136180950933559,-2.688821387764051e-17,-0.0005313618095041453,0,0
371,3.2799987724206999e-05,3.8056250425296243e-06,0,0,-0.00052897838589407303,-3.4694469519536142e-17,-0.00052897838589441998,0,0
372,0.0031064967102654674,4.3474186116439949e-06,0,0,-0.00052331853776380055,-5.5511151231257827e-17,-0.00052331853776484138,0,0
373,0.00016338449152632974,1.25880232014098e-05,0,0,-0.00051314970361909795,2.2204460492503131e-16,-0.00051314970361884815,0,0
374,0.00038841742083360527,1.4338455213441404e-06,0,0,-0.0004965157689467703,8.3266726846886741e-17,-0.00049651576894621519,0,0
375,0.0036324958989909484,3.4455306851754765e-06,0,0,-0.00047101196774479437,2.6367796834847468e-16,-0.00047101196774951282,0,0
376,4.9825611171574956e-05,7.5573748962272559e-08,0,0,-0.00043425323382489944,2.3592239273284576e-16,-0.00043425323382151326,0,0
377,0.00036527593459001565,7.7927725092972902e-06,0,0,-0.00038459386952388597,3.1918911957973251e-16,-0.00038459386952138797,0,0
378,8.0357749163855073e-05,3.0924364241833778e-07,0,0,-0.00032205436679211275,5.4123372450476381e-16,-0.00032205436679477728,0,0
379,0.00036671080400108193,1.0920888989647933e-05,0,0,-0.00024924329065389994,1.1102230246251565e-16,-0.00024924329065156847,0,0
380,1.3531118082138044e-05,8.5982861948942015e-07,0,0,-0.00017193123023251378,7.1470607210244452e-16,-0.00017193123023306889,0,0
381,0.014684849861306543,1.9995438356111912e-05,0,0,-9.883303098856544e-05,1.214306433183765e-16,-9.8833030985900905e-05,0,0
382,4.8527284001763104e-05,2.4003621660022651e-05,0,0,-4.0296745626222652e-05,1.4606371667724716e-15,-4.0296745628776165e-05,0,0
383,0.00049803384762394395,2.2262987290169793e-07,0,0,-6.0267290858950773e-06,1.9428902930940239e-16,-6.0267290811211183e-06,0,0
384,6.1974891891966328e-05,1.9618681707354598e-06,0,0,-2.4820259552083002e-06,7.5633943552588789e-16,-2.4820259598712369e-06,0,0
385,2.3959725070453525e-07,2.7407121179550277e-10,0,0,-3.0938736023666813e-05,5.134781488891349e-16,-3.093873601822672e-05,0,0
386,0.0036636527572312971,4.732171563103533e-07,0,0,-8.7054581668577491e-05,3.3306690738754696e-16,-8.7054581669798736e-05,0,0
387,0.00012097251758776015,1.1011077543094342e-05,0,0,-0.00016213644188600718,1.1102230246251565e-15,-0.00016213644188733944,0,0
388,0.001422893041582281,4.2854343254479148e-06,0,0,-0.00024556027905153766,-1.1102230246251565e-16,-0.00024556027905187072,0,0
389,0.00090191860814880143,1.7172596379049574e-06,0,0,-0.00032735358566493566,-8.3266726846886741e-17,-0.00032735358566138295,0,0
390,7.7948580773273054e-06,1.1234899030299289e-05,0,0,-0.00040006653358093391,6.6613381477509392e-16,-0.00040006653358259925,0,0
391,3.8888796289567519e-05,1.7407522970819276e-06,0,0,-0.00045953287494121531,4.163336342344337e-16,-0.00045953287494360229,0,0
392,0.0044715808788383087,5.2136614371349099e-08,0,0,-0.00050462864574890576,-1.6653345369377348e-16,-0.00050462864574929434,0,0
393,0.00028623110412068453,8.3971358820746623e-08,0,0,-0.00053644300185265448,-2.4980018054066022e-16,-0.0005364430018585109,0,0
394,0.00064912998270971766,8.7561415773595251e-06,0,0,-0.00055728492800580232,-1.6653345369377348e-16,-0.00055728492800216634,0,0
395,6.9253934687664987e-08,1.4668436088832962e-06,0,0,-0.00056981425034755007,-9.0205620750793969e-17,-0.00056981425034836886,0,0
396,3.6060042030037162e-05,2.9022921408136713e-07,0,0,-0.00057642534656304062,9.3675067702747583e-17,-0.00057642534656217326,0,0
397,4.328846067654448e-07,2.1221741976427603e-09,0,0,-0.00057887148624087472,9.7578195523695399e-19,-0.00057887148624514734,0,0
398,2.6822077584082938e-05,1.7346655686635931e-07,0,0,-0.0005780704602917075,1.6479873021779667e-17,-0.00057807046028802989,0,0
399,0.00048410811164730481,1.7392624434262992e-06,0,0,-0.00057403219947500805,-6.591949208711867e-17,-0.000574032199477853,0,0
400,9.4397318038888707e-05,3.4231458525444309e-07,0,0,-0.00056586148788871637,-6.9388939039072284e-17,-0.00056586148788419222,0,0
401,0.0004431061263506356,8.3877410658159557e-06,0,0,-0.00055183947582804205,2.7755575615628914e-16,-0.00055183947583148374,0,0
402,0.0015742588902400857,1.7555619397737348e-06,0,0,-0.00052962453327068393,-2.7755575615628914e-17,-0.00052962453326776959,0,0
403,3.1947757478048517e-05,4.4381791368321605e-07,0,0,-0.00049662942508513219,6.106226635438361e-16,-0.00049662942508565955,0,0
404,6.9504657125426473e-06,1.678497881119131e-05,0,0,-0.00045063898615277376,-3.6082248300317588e-16,-0.000450638986151497,0,0
405,6.7291126294031849e-05,1.1875103360727996e-06,0,0,-0.00039067014237409436,2.2204460492503131e-16,-0.00039067014237814668,0,0
406,1.5195179826115969e-05,4.0661794996367276e-05,0,0,-0.00031794925229944315,-4.163336342344337e-16,-0.00031794925229844395,0,0
407,2.4059685140829062e-05,1.2611500828672484e-05,0,0,-0.00023672287233045264,3.8857805861880479e-16,-0.00023672287232634481,0,0
408,3.6610929220549347e-06,6.0062538733018227e-06,0,0,-0.00015447575163751726,-7.9103390504542404e-16,-0.00015447575164384553,0,0
409,0.0022547687895724065,8.8673562259491241e-06,0,0,-8.1156971538542955e-05,-7.7715611723760958e-16,-8.1156971535989442e-05,0,0
410,4.8763528587952137e-05,2.7242248183703522e-06,0,0,-2.7309889718774016e-05,-1.3877787807814457e-16,-2.7309889718551972e-05,0,0
411,0.0044229071370381103,1.9073633487228325e-07,0,0,-1.5028890649748661e-06,1.2490009027033011e-16,-1.5028890643087323e-06,0,0
412,0.0004623325195621119,1.7867768461819063e-06,0,0,-7.9344457744046082e-06,9.0205620750793969e-16,-7.9344457768470988e-06,0,0
