n,fne_min_delta_A,fne_min_delta_B,fne_viol_A,fne_viol_B,rA,rB,augmented_residual,inner_residual,inner_iterations
184,0.0013024658180966005,5.8858528386058104e-05,0,0,-0.0018538852463336752,-4.6629367034256575e-15,-0.09487072422125209,1.1186625785925243e-09,35
185,0.0003786077636692635,2.8243987279017413e-06,0,0,-0.00061983330205706011,1.9984014443252818e-15,-0.040425524547572422,7.2684420156852618e-10,35
186,6.2843691254444996e-05,2.5617811776187549e-07,0,0,-3.7158537296022587e-05,8.4376949871511897e-15,-0.007910397680895187,3.1825997054857126e-10,35
187,3.8523498356002736e-05,6.6575894434286484e-07,0,0,-0.0001605450112407425,1.7319479184152442e-14,-0.00083811049770332602,1.3077199923144932e-10,35
188,6.90678131343066e-05,8.7256257794143816e-06,0,0,-0.00094478548263055018,3.0198066269804258e-14,-0.019179966879121935,5.2421326442213075e-10,35
189,0.00011882218990755142,3.2025208249665789e-06,0,0,-0.0022589990282035899,1.3100631690576847e-14,-0.059455219634770629,9.0938202369532435e-10,35
190,4.2994871813990054e-05,1.1273371402103506e-05,0,0,-0.0039213058516978094,6.6613381477509392e-16,-0.1156963243574225,1.2620489311901359e-09,35
191,0.00015076452352598437,2.2790886592086475e-06,0,0,-0.0057404967527006079,-6.2172489379008766e-15,-0.18090220484707231,1.574007315283122e-09,35
192,0.00051254310353088608,3.5207615458388273e-06,0,0,-0.0075509594801737023,2.3536728122053319e-14,-0.24846299893585666,1.8416926511551301e-09,35
193,6.6506388963501127e-05,2.3253551552321072e-06,0,0,-0.0092327030479051331,-8.4376949871511897e-15,-0.31315538748158289,2.065253581254069e-09,35
194,0.00097798504632986118,2.416946201001082e-06,0,0,-0.010715561116988681,3.2418512319054571e-14,-0.37155600770762831,2.2476129288266756e-09,35
195,0.00029710418043059811,5.4254060774635037e-06,0,0,-0.011971780784591601,2.6645352591003757e-15,-0.42194963491455439,2.393392077048588e-09,35
196,0.0012839210084149466,6.9821674293087691e-06,0,0,-0.013002868071621876,-1.5543122344752192e-14,-0.46392759394650085,2.5079295043103024e-09,35
197,6.382527907270907e-07,2.6532285364760033e-07,0,0,-0.013825585210222258,1.7763568394002505e-15,-0.4978768156140454,2.5964382798848899e-09,35
198,0.0088484792470371453,5.2135390889982974e-06,0,0,-0.014459971034253449,-1.1546319456101628e-14,-0.52449974312049186,2.6633470757631653e-09,35
199,0.00032952029758396878,6.3862537818038217e-06,0,0,-0.014920429918258815,4.6629367034256575e-15,-0.54443298261651796,2.7118985095079176e-09,35
200,0.00034009995303319247,8.707625344247723e-09,0,0,-0.015209851808113517,-2.6090241078691179e-15,-0.55797989883711718,2.7438720053686435e-09,35
201,1.1844214580068179e-05,2.3846922823826814e-07,0,0,-0.015316402995740334,-7.8062556418956319e-16,-0.56494811414820134,2.7594307078218038e-09,35
202,1.2090644178794546e-05,1.1061321573827543e-05,0,0,-0.015212846511552386,-3.6082248300317588e-15,-0.5645824566415234,2.7570688528917795e-09,35
203,0.00047432006646978337,1.8842626505026479e-06,0,0,-0.014858743431411248,-2.55351295663786e-15,-0.55559804013456171,2.7336411052494185e-09,35
204,0.0014268235786622685,1.6530500305761692e-07,0,0,-0.014206370362828125,-2.6645352591003757e-15,-0.53633666864374074,2.6845104352698857e-09,35
205,0.0077337019194859222,3.9675093628300002e-07,0,0,-0.013211325777925165,5.3290705182007514e-15,-0.50508115104626317,2.6038617226673055e-09,35
206,0.00071425846447501417,3.7433660067246655e-05,0,0,-0.011848172028145143,-2.6645352591003757e-15,-0.46055222293854037,2.4852406675798878e-09,35
207,5.6662613616638269e-05,2.9412111352743249e-08,0,0,-0.010129697549485783,-1.3322676295501878e-15,-0.40256669290345215,2.3223687046846676e-09,35
208,0.00039478902237197633,2.6349313901932621e-06,0,0,-0.0081255123860497491,3.9968028886505635e-15,-0.3327467766861183,2.1102140895099055e-09,35
209,1.2500326494668399e-06,3.1246909788464539e-07,0,0,-0.0059726454913615612,2.6645352591003757e-15,-0.25505819874741675,1.8462453246413081e-09,35
210,0.00024045399705467334,4.246313760510175e-06,0,0,-0.0038696565908136193,1.1546319456101628e-14,-0.17587652373332219,1.5316339608630576e-09,35
211,0.00015433619782445783,7.9073742480331483e-06,0,0,-0.0020489225995490301,-1.0658141036401503e-14,-0.10332334074636407,1.172123374565557e-09,35
212,7.9246637817102349e-05,4.4404803090734742e-07,0,0,-0.00072995659602881346,5.1070259132757201e-15,-0.045835656251306034,7.783036010979739e-10,35
213,0.00073355018037566224,6.2804599236044167e-08,0,0,-6.6906846495129457e-05,1.2878587085651816e-14,-0.010286958128808976,3.6566538214416654e-10,35
214,0.00024381342016553871,3.0892506300297169e-07,0,0,-0.00010952824295173968,7.4940054162198066e-15,-0.00028600473341100496,7.7196313809898406e-11,35
215,0.0016805127477183316,5.8492101200190395e-08,0,0,-0.00079353274102800242,3.2751579226442118e-15,-0.015316556076278687,4.6388374465846978e-10,35
216,0.00045705488339191721,2.4119720359364123e-05,0,0,-0.0019638111228452715,1.0602629885170245e-14,-0.051062968402632691,8.3839437256687386e-10,35
217,0.00051022048529282104,1.1833144004971232e-07,0,0,-0.0034197114193048606,-4.5241588253475129e-15,-0.10075211783749438,1.1736713421293665e-09,35
218,0.00026957062650437541,1.4412154567206871e-09,0,0,-0.0049638784040055839,9.0483176506950258e-15,-0.15693662715513312,1.4623064739957022e-09,35
219,0.00070917240544709429,3.4586984702265934e-06,0,0,-0.0064384808296615859,-4.0800696154974503e-15,-0.21306611180652268,1.7020323370853903e-09,35
220,3.9770243793790989e-05,5.4879601516723298e-07,0,0,-0.0077415495549360003,3.3861802251067274e-15,-0.2644244403194449,1.8946139655698548e-09,35
221,0.0012754139276530453,2.2682678788535065e-05,0,0,-0.0088252926697949263,8.3266726846886741e-15,-0.30835586125552794,2.0446424845827907e-09,35
222,0.00076487602149206784,1.7489136494256492e-07,0,0,-0.0096833108552996094,-3.9968028886505635e-15,-0.34396154145275126,2.1582238511715405e-09,35
223,0.00074311706792274063,7.2619540045184546e-07,0,0,-0.010334071219502583,1.6653345369377348e-15,-0.37153843465781033,2.2418532856187391e-09,35
224,0.00024242499723180327,7.114213736684981e-07,0,0,-0.010805720586873457,-3.3306690738754696e-16,-0.39198870144820663,2.30150000409486e-09,35
225,0.00035483558051141993,4.6198117876244055e-06,0,0,-0.011124532322555725,-1.5543122344752192e-15,-0.40633000713693557,2.3419890765370399e-09,35
226,0.0048757995671863006,5.7999589276931734e-07,0,0,-0.011307278351337685,9.4368957093138306e-16,-0.4153487264870438,2.3666013553758341e-09,35
227,0.0021947024447170368,9.9420783481495156e-07,0,0,-0.011356916116790992,-3.7903707950093235e-16,-0.41938664081507027,2.3768531605356174e-09,35
228,0.0026871241985575852,5.9641147888247762e-07,0,0,-0.011260953744333752,1.3877787807814457e-16,-0.41823688055278563,2.3723988725517669e-09,35
229,7.4552367576863978e-06,1.9015247828788369e-06,0,0,-0.010992337552173104,-1.3322676295501878e-15,-0.4111348916969777,2.3510245986766841e-09,35
230,1.7249512772918104e-05,6.7024425443509492e-06,0,0,-0.010513351822938111,0,-0.39685190315975749,2.3087427706305533e-09,35
231,0.0015976306703810561,4.0968602224137594e-07,0,0,-0.0097834981656066411,-8.8817841970012523e-16,-0.37391938866635321,2.240028739879112e-09,35
232,0.0064573512612274859,1.775069112886076e-06,0,0,-0.0087722297775982838,2.1094237467877974e-15,-0.34101974161012549,2.1382653135086895e-09,35
233,1.8568105800751338e-05,6.8961925310692393e-06,0,0,-0.0074762921260775883,2.4980018054066022e-15,-0.29755455756605542,1.99644609631968e-09,35
234,0.0055265689385895949,5.04645588768782e-06,0,0,-0.0059389771678084458,-1.8318679906315083e-15,-0.24433334337489043,1.8082079365524843e-09,35
235,2.4597137785556089e-05,0.00013284874821384529,0,0,-0.0042652321470306731,8.840150833577809e-15,-0.1842144964089556,1.5690985800056612e-09,35
236,2.5845564759956063e-05,5.6687203048868668e-06,0,0,-0.0026239000686629765,4.4686476741162551e-15,-0.12241626123110194,1.2779680155821387e-09,35
237,0.001099360624870545,5.0693423313348773e-06,0,0,-0.0012291059669866655,-5.0306980803327406e-16,-0.06618154043324509,9.3819037351410027e-10,35
238,0.00047559170977003949,3.6194738872626112e-06,0,0,-0.00029911952270467168,7.8513584522710289e-15,-0.023620259878629923,5.5844591860625267e-10,35
239,0.001677743999224946,4.127176771138377e-06,0,0,-1.908747211842865e-06,8.3266726846886741e-16,-0.0018862931307666031,1.5532700821115933e-10,35
240,0.0019359955837304082,1.3205804333260819e-07,0,0,-0.00040647393957904399,2.6645352591003757e-15,-0.0052411812193895457,2.7218263578063597e-10,35
241,0.0006201452066769361,4.3228654858074409e-07,0,0,-0.0014604854782458432,5.4956039718945249e-15,-0.033760766488164506,6.8008582308242865e-10,35
242,0.0010216703360832553,1.8323092375531557e-06,0,0,-0.0030045871422021975,4.2188474935755949e-15,-0.083254773517346337,1.0643182129833902e-09,35
243,0.0016818386816805509,6.4928341111875268e-08,0,0,-0.0048171073816352106,4.4408920985006262e-15,-0.1464449924526825,1.4094677226281105e-09,35
244,0.00042218039329021688,3.400780756416582e-06,0,0,-0.0066701168763803054,2.2204460492503131e-15,-0.21489257802587858,1.705898662626701e-09,35
245,2.7910727902026867e-05,9.9027404136786602e-07,0,0,-0.0083760409949418246,4.6629367034256575e-15,-0.28091196648877315,1.9492378132951746e-09,35
246,0.00015734447159939665,9.0097085863356655e-06,0,0,-0.0098124096245548742,3.1086244689504383e-15,-0.33886073075738388,2.1398153631297923e-09,35
247,0.00083943093424254124,3.1410980772308385e-08,0,0,-0.010923852853141458,3.7747582837255322e-15,-0.3855831765235358,2.2815488095323428e-09,35
248,0.0010658144775717152,7.4796421682469714e-08,0,0,-0.011708463608680164,1.3322676295501878e-15,-0.42014851235705741,2.3805699772105676e-09,35
249,1.4162255980574851e-09,2.4145764146330247e-07,0,0,-0.012197814431594067,1.0547118733938987e-15,-0.44320115625065371,2.4439061163381804e-09,35
250,1.3576834627516578e-06,5.6876635983357243e-07,0,0,-0.012437819498306468,-7.9103390504542404e-16,-0.45622889358249807,2.4784068910775454e-09,35
251,2.8066049742060525e-07,3.0338765319707505e-06,0,0,-0.012474119983736764,-2.3592239273284576e-16,-0.46094340808925621,2.4899678258493701e-09,35
252,0.0013429937283744567,1.0537359518585e-05,0,0,-0.012342783344749197,-1.3322676295501878e-15,-0.45884820109680313,2.4830509346162318e-09,35
253,0.001285854017776484,5.1694878316598122e-06,0,0,-0.012065563158764947,1.5543122344752192e-15,-0.45098930341384147,2.4604210193562554e-09,35
254,8.7397398714415293e-07,2.6209459933737948e-05,0,0,-0.011648598105252983,6.8833827526759706e-15,-0.43785180964930781,2.423041191479894e-09,35
255,1.090667937101951e-06,5.1688860856410621e-07,0,0,-0.011083765823606484,1.7763568394002505e-15,-0.41936688845857617,2.3700755759104777e-09,35
256,3.1703325765145373e-05,1.875282105011377e-06,0,0,-0.010352508385228276,-1.5543122344752192e-15,-0.39501242448865881,2.2989774692995703e-09,35
257,4.9422089653952206e-06,2.2194167936546524e-06,0,0,-0.0094324690383125187,7.1054273576010019e-15,-0.36401157550245955,2.2056922960696641e-09,35
258,8.5278019065769965e-05,2.4551931170755902e-06,0,0,-0.0083074236473379415,1.021405182655144e-14,-0.32564559787928005,2.0849923262350751e-09,35
259,3.8177141699382395e-05,4.1843151415884919e-06,0,0,-0.0069804488615794469,4.4408920985006262e-15,-0.27968906936355609,1.9310194724710976e-09,35
260,9.3844753255973836e-05,2.101344737153773e-06,0,0,-0.0054888137630051403,9.2148511043887993e-15,-0.22693708904750309,1.7380640768856363e-09,35
261,7.0157717532767184e-05,7.413051368253489e-07,0,0,-0.0039168321540685724,0,-0.1697232200816714,1.5015623787303052e-09,35
262,2.3962294110410781e-05,1.5279273986146479e-06,0,0,-0.0024007069911178291,6.3282712403633923e-15,-0.1122424201979797,1.2192745552426476e-09,35
263,0.0002297053510690369,1.3383873923667328e-05,0,0,-0.0011189061783092313,1.7319479184152442e-14,-0.060443318227754617,8.9242997381349263e-10,35
264,0.00010374418002401256,3.9243840584670326e-07,0,0,-0.00026465770016770307,1.6320278461989801e-14,-0.021305992879490532,5.2688569937839125e-10,35
265,0.00058293312196388766,8.2591254557675859e-07,0,0,-4.1301194428911003e-06,2.3314683517128287e-15,-0.0015162983472123415,1.4022688252789874e-10,35
266,0.00085687907135813246,2.4784709972538806e-06,0,0,-0.00043218971409331175,-9.5479180117763462e-15,-0.005840904809971903,2.9372874756379784e-10,35
267,4.9229725543022376e-05,1.3228454358926655e-05,0,0,-0.0015422019929722808,5.5511151231257827e-15,-0.035748160141302776,7.0481639247821926e-10,35
268,0.00029729318245383591,2.6842874004917504e-06,0,0,-0.0032228989765421545,7.1054273576010019e-15,-0.08882923260498643,1.1037650418680834e-09,35
269,0.0020035755999322034,1.2673007613887116e-05,0,0,-0.0052844246635039838,1.9095836023552692e-14,-0.15928729345741033,1.4739213372939969e-09,35
270,1.0990649997962103e-05,3.353554958168744e-05,0,0,-0.0075032969307997632,6.6613381477509392e-15,-0.23931532477215356,1.803822886187584e-09,35
271,0.00012734160003026451,1.57021831746066e-05,0,0,-0.0096693903609015308,1.7763568394002505e-15,-0.32083239874596359,2.0864369508952621e-09,35
272,0.00050743801761495629,3.8203261577502073e-06,0,0,-0.011620151948626756,2.6645352591003757e-15,-0.39698185947941056,2.3191170716487928e-09,35
273,0.00062931837484774618,1.97098870805449e-06,0,0,-0.013255312028980448,-5.3290705182007514e-15,-0.46300312021693379,2.5029809408806124e-09,35
274,0.00024564385112721366,2.4364230871951611e-06,0,0,-0.014533841092977173,8.8817841970012523e-16,-0.51640498754307984,2.6419099385148259e-09,35
275,0.0001170804883353024,1.6015173970425934e-06,0,0,-0.015459823777357773,-2.2204460492503131e-15,-0.5566136642340922,2.741379491172011e-09,35
276,0.0022361013897321371,3.5251879089659237e-06,0,0,-0.016064556147629583,5.9952043329758453e-15,-0.58436166634857623,2.8074111250362511e-09,35
277,0.0018034208271084462,7.176004281913287e-09,0,0,-0.016390116587557346,-3.3584246494910985e-15,-0.60104873539589965,2.8457179427748356e-09,35
278,0.005467187651447645,7.2212553775931212e-10,0,0,-0.016476947425663531,1.0755285551056204e-16,-0.60821332275087703,2.8611041152477747e-09,35
279,0.00018898007503932658,8.9484502182696318e-07,0,0,-0.016355909157615478,4.4408920985006262e-16,-0.60716454445711598,2.857090869842004e-09,35
280,0.00046220539215977794,1.2608803750459208e-08,0,0,-0.016044216699327762,-3.5527136788005009e-15,-0.59876859487703182,2.835713958875619e-09,35
281,0.00060743964485005029,4.6763483833310853e-08,0,0,-0.015544463750721604,-1.7763568394002505e-15,-0.58336254903377949,2.7974445275476121e-09,35
282,0.00094467448375563522,2.037062494661335e-06,0,0,-0.014846234020583715,-2.6645352591003757e-15,-0.56077167825532825,2.7412072362960502e-09,35
283,0.00048188878380125917,1.2722941923164738e-07,0,0,-0.013930254289560295,-4.4408920985006262e-15,-0.53042104315139227,2.6644760704181298e-09,35
284,0.00033902156662471357,1.5551736706155633e-06,0,0,-0.012775387215253176,1.4210854715202004e-14,-0.49154708150733484,2.5634779272853235e-09,35
285,0.0033618493902224373,6.7941065190331132e-08,0,0,-0.011368735110133699,1.6875389974302379e-14,-0.44352041573617385,2.4335199228344288e-09,35
286,0.002314319606506431,2.7012340566174367e-05,0,0,-0.0097184871796045513,-4.4408920985006262e-15,-0.3862779099664948,2.2695081352402584e-09,35
287,2.9414682258137599e-05,1.9503169652495975e-06,0,0,-0.0078677624474678964,7.1054273576010019e-15,-0.32082318108811592,2.0666634994535255e-09,35
288,1.5371226944958728e-05,4.8118863272473807e-06,0,0,-0.0059057910533333313,-1.2434497875801753e-14,-0.24969206550282053,1.8213991328227824e-09,35
289,0.0023729785483153588,3.0489604579127582e-07,0,0,-0.0039711428931319404,1.2656542480726785e-14,-0.17721265221978655,1.5323218468727894e-09,35
290,7.0059687880512603e-05,2.6524138734789155e-05,0,0,-0.0022417322054089084,2.4424906541753444e-14,-0.1093603955298903,1.2011770718948575e-09,35
291,2.7761164843382e-06,4.643317776913925e-06,0,0,-0.00090930650292264659,1.1324274851176597e-14,-0.053068739619419603,8.3356815638400655e-10,35
292,0.0016179470078987706,5.4346612046918594e-07,0,0,-0.00014206751302836551,2.2204460492503131e-16,-0.015028470726250021,4.3998096093914458e-10,35
293,0.0030554564455227387,2.083252504909722e-06,0,0,-4.5681500143501808e-05,1.1990408665951691e-14,-0.00024844712457650076,7.7013450989680634e-11,35
294,0.00067987432450361475,5.3738410003896728e-07,0,0,-0.00063625268758116249,-1.1768364061026659e-14,-0.010834481777493465,3.9958171425218604e-10,35
295,5.5798252640014334e-05,2.776172942273089e-06,0,0,-0.0018358124330077885,3.5749181392930041e-14,-0.045438604859768361,7.9754458893494602e-10,35
296,8.7697501857519406e-05,3.2863058810293817e-06,0,0,-0.0034921947413266707,1.0880185641326534e-14,-0.099597964366267888,1.1724167205988654e-09,35
297,2.6909899315575299e-06,1.470285894244985e-05,0,0,-0.0054154254262783752,1.8207657603852567e-14,-0.16682957422728606,1.5124008647451501e-09,35
298,0.0048192210575874151,2.1455353448735642e-05,0,0,-0.0074173254474629857,2.2204460492503131e-15,-0.24006743862430824,1.8107883692937099e-09,35
299,0.0049629537914786656,2.8845456122130342e-06,0,0,-0.0093422255986368441,-2.3536728122053319e-14,-0.31296342444937864,2.0648589288751579e-09,35
300,0.00018988112784865951,3.5327214634081604e-09,0,0,-0.011082596124527555,-3.5527136788005009e-15,-0.38072017979257211,2.275245780359923e-09,35
301,0.0034075878443032043,6.4356843422404867e-09,0,0,-0.012580001839005206,2.2204460492503131e-14,-0.44036422528370878,2.4450558081940534e-09,35
302,0.0011574444837075251,2.0177407576727698e-11,0,0,-0.013815992332925298,6.2172489379008766e-15,-0.4905659167281371,2.5788817946777783e-09,35
303,0.002884316770752376,5.1446117627792872e-06,0,0,-0.014798534554682163,4.4408920985006262e-15,-0.53120223007068645,2.6818590433920679e-09,35
304,0.00039857483347004755,5.5517108778981623e-07,0,0,-0.015548378377108651,-1.3322676295501878e-15,-0.56284741955225748,2.7589161374154895e-09,35
305,0.00053322618452480693,1.622134701737297e-07,0,0,-0.016087789238595107,-3.5527136788005009e-15,-0.5863141559469085,2.8141895767588958e-09,35
306,8.6739896854727291e-06,2.1893062804223448e-07,0,0,-0.016432437737492256,7.7715611723760958e-16,-0.60230057362131273,2.8506597747621505e-09,35
307,0.00028175613510253564,3.618496443496667e-07,0,0,-0.01658631391104487,-1.85268467234323e-15,-0.61115239328502557,2.869913986166081e-09,35
308,5.4241722688390423e-06,2.4498101877440713e-07,0,0,-0.016539296328889605,2.0539125955565396e-15,-0.61272946591438249,2.8720292078594444e-09,35
309,0.024842927983744368,6.5781465312846859e-08,0,0,-0.016267230162459456,-3.9968028886505635e-15,-0.60636714968665029,2.8555379228105873e-09,35
310,3.1328500041693079e-05,4.3717398121007632e-05,0,0,-0.015734798186193943,-3.9968028886505635e-15,-0.59093582820558055,2.8174792872516143e-09,35
311,0.00030595460396093269,5.7800532853670798e-09,0,0,-0.014901843840083195,-3.1086244689504383e-15,-0.56501707354039077,2.7535688956280875e-09,35
312,0.0012121086997909536,7.8742833157417763e-07,0,0,-0.013733828744289411,1.7763568394002505e-15,-0.52722211870980473,2.6584998640381225e-09,35
313,0.00039407157525951403,5.6673048039692629e-06,0,0,-0.012216440677756069,-8.8817841970012523e-16,-0.47666553412544133,2.5264713791696585e-09,35
314,1.4318768919988595e-05,2.7465909251734983e-06,0,0,-0.010372754627654857,1.7763568394002505e-15,-0.41356311191621131,2.3519528968650591e-09,35
315,0.00028538133160778932,1.3418968521272869e-06,0,0,-0.008278911368215347,-4.4408920985006262e-15,-0.3398455906844724,2.1306359768128783e-09,35
316,0.000247944878066824,1.289440064331538e-06,0,0,-0.006071894908338038,0,-0.25958852277298661,1.8605696345716226e-09,35
317,5.3214500120502102e-05,4.2997807915528338e-07,0,0,-0.0039423877575615052,1.5543122344752192e-14,-0.17900359004399746,1.5431877459159722e-09,35
318,0.0016090077849887367,3.8169240122588143e-09,0,0,-0.0021087160230912616,-1.3322676295501878e-15,-0.10578660207583113,1.1840725047363131e-09,35
319,0.00019192737373209542,1.6141874941147961e-05,0,0,-0.00077493511694370909,3.1308289294429414e-14,-0.04781359231458282,7.9319030298324593e-10,35
320,5.0263480768278002e-05,3.2531753130901647e-06,0,0,-8.4558407273505054e-05,1.7319479184152442e-14,-0.011473147025213848,3.8516322907331789e-10,35
321,3.730920617563124e-05,2.8329574948997756e-05,0,0,-8.6263918756657176e-05,1.9984014443252818e-15,-0.00017088532660380906,7.0881161697837517e-11,35
322,1.4544587178981396e-05,5.1890911938159393e-05,0,0,-0.00072494766668285138,-9.1038288019262836e-15,-0.01356476352611935,4.4057414325864043e-10,35
323,0.0011237218382987597,7.6805412915161175e-07,0,0,-0.0018612273061258122,-3.8857805861880479e-15,-0.047824140360432921,8.1458504647973536e-10,35
324,1.6302260119291884e-05,2.088555679114237e-07,0,0,-0.0033106167513921037,9.1038288019262836e-15,-0.096779704383109788,1.1531821581241329e-09,35
325,0.00015138068312030764,4.2084989492814424e-07,0,0,-0.0048869126704715882,0,-0.15348869825003675,1.4488159954770837e-09,35
326,0.001618608161023312,5.7016206327729515e-06,0,0,-0.0064357638210541523,-5.6621374255882984e-15,-0.21165917442829851,1.698891572573275e-09,35
327,0.0017603334463419731,1.1593205356224729e-07,0,0,-0.0078514656281214457,-1.354472090042691e-14,-0.26655362338656374,1.9045706894543964e-09,35
328,3.9073730067662333e-07,1.873290400532079e-06,0,0,-0.0090777345111217045,1.7763568394002505e-15,-0.31527571232418694,2.06967371354316e-09,35
329,4.2044016451980902e-07,1.2432743786451668e-06,0,0,-0.010097873260312973,-1.5543122344752192e-15,-0.35657044865171805,2.1995309744312977e-09,35
330,0.00010643157779860093,1.522632466972879e-05,0,0,-0.010920589635028399,7.1054273576010019e-15,-0.39036126013535011,2.29995149364319e-09,35
331,0.00080886721095882116,2.4258982971371367e-05,0,0,-0.011566123571155718,3.7747582837255322e-15,-0.41722537490041223,2.3763618134326133e-09,35
332,4.0395746715586867e-05,8.271015929997007e-09,0,0,-0.012055058882094016,-2.2204460492503131e-16,-0.43793294322479515,2.4332211947157585e-09,35
333,1.9722067954513806e-06,2.7221639343007039e-05,0,0,-0.012400411977819936,-2.2204460492503131e-16,-0.45309992482261641,2.4736142188181714e-09,35
334,9.289755917529804e-05,3.3163806114632667e-06,0,0,-0.012602686538950358,6.9388939039072284e-16,-0.46295671412048572,2.4990146541771366e-09,35
335,1.5109194113955675e-09,1.1810110048264866e-06,0,0,-0.012647452549631183,-2.0166160408230382e-15,-0.46721729500498599,2.5091656465536887e-09,35
336,1.2989574355036088e-06,1.7989218269898368e-06,0,0,-0.012505373950012943,-2.4980018054066022e-15,-0.46503954811893611,2.5020443683875148e-09,35
337,0.001320067816227908,2.6048985878690222e-06,0,0,-0.012135182040621251,-9.9920072216264089e-16,-0.45508557193121857,2.4739262581384687e-09,35
338,0.00017173473044593032,4.7539219206323488e-08,0,0,-0.01149057113807217,2.2204460492503131e-15,-0.4357106771828807,2.4195741275132549e-09,35
339,7.832440785406281e-05,6.2004473578387266e-06,0,0,-0.010532003916560395,3.5527136788005009e-15,-0.40531852934289958,2.3326248724663715e-09,35
340,0.00036559047632833555,3.2366917999366464e-06,0,0,-0.0092435013146880962,-8.8817841970012523e-16,-0.36290211915246395,2.2062298001191827e-09,35
341,0.00087765934252896139,2.2363226047647108e-08,0,0,-0.0076523088550670693,2.4424906541753444e-15,-0.30873067193378745,2.0339733677851909e-09,35
342,0.0015978366339040838,1.126063788285985e-06,0,0,-0.0058460961231023845,-1.3322676295501878e-15,-0.24503904625531803,1.8111042211598965e-09,35
343,0.00035524005872516681,8.7440303479749668e-06,0,0,-0.0039793920883841594,-1.1102230246251565e-15,-0.17645880497498467,1.5358431095174387e-09,35
344,5.2006450018827717e-06,1.2616458568249745e-06,0,0,-0.0022607712679665326,-5.2735593669694936e-15,-0.10987276725235873,1.210625148696806e-09,35
345,2.175764000167363e-06,1.5300564156481584e-05,0,0,-0.00091727452160839107,-2.5257573810222311e-15,-0.053470979643879701,8.4285788688467562e-10,35
346,0.0035341519795298202,1.1893471844389679e-05,0,0,-0.00014249889323103559,7.382983113757291e-15,-0.015076138639095404,4.4518586379741037e-10,35
347,0.0012550542994603435,2.0026071968362148e-05,0,0,-4.5198622299125191e-05,5.773159728050814e-15,-0.00019570202519503255,5.2859546156154195e-11,35
348,0.0011654844091695123,1.7576147856313924e-07,0,0,-0.00061893685557734557,-5.5511151231257827e-17,-0.010517610295842417,3.8300227769739588e-10,35
349,0.00017137219260975151,1.2918311368986571e-07,0,0,-0.0017459613191252998,1.1136924715771102e-14,-0.043478141165742556,7.7143636219231213e-10,35
350,0.00099176221264519354,6.8058209377521106e-07,0,0,-0.0032332306303590741,3.1225022567582528e-15,-0.093083369333236021,1.1256334219517857e-09,35
351,0.00011714735457303933,2.625243896784774e-05,0,0,-0.004864648677079586,2.2898349882893854e-15,-0.15161159220819798,1.4346569092322424e-09,35
352,3.7438098009463619e-07,4.3185815868575323e-06,0,0,-0.0064491940445128293,3.2751579226442118e-15,-0.21149662329540142,1.6930717690867465e-09,35
353,0.00011669114747154633,4.5153567217407231e-07,0,0,-0.0078506664946269566,4.7184478546569153e-15,-0.26674913647788046,1.9002554437015912e-09,35
354,0.0012094293914364535,1.6558363686699825e-05,0,0,-0.0089955130833807573,1.5543122344752192e-15,-0.31360611937553529,2.0593565620423302e-09,35
355,3.2207364988410648e-05,3.8064113075782692e-05,0,0,-0.0098638730693063614,-3.3306690738754696e-16,-0.35046332367179112,2.1759858345569792e-09,35
356,0.00057086814187972464,4.4192786616465609e-07,0,0,-0.010472353251611777,1.1102230246251565e-15,-0.37735963379004822,2.2568926217094706e-09,35
357,0.0015325661320556272,1.0637865004734165e-06,0,0,-0.010855895555391792,-5.5511151231257827e-16,-0.39531059842374083,2.3088626762043157e-09,35
358,0.0038530557207836214,1.1423028937252168e-05,0,0,-0.011052991480268406,7.2164496600635175e-16,-0.40570110882695065,2.3378821626431521e-09,35
359,0.0011607203713719615,2.5399408802530375e-07,0,0,-0.011095597014624793,-3.660266534311063e-16,-0.4098337334562111,2.3485989533525572e-09,35
360,2.7916542191993361e-05,1.2576580595355711e-05,0,0,-0.011003361935549238,-2.2204460492503131e-16,-0.40864501684681387,2.3440127351221935e-09,35
361,2.8904394718071172e-05,1.8181706500428159e-06,0,0,-0.010781217158066791,8.8817841970012523e-16,-0.40256211853154267,2.3253238418190617e-09,35
362,0.002443124847717745,2.7145607154999325e-06,0,0,-0.010419572871534832,-1.7763568394002505e-15,-0.3914677796882291,2.2918994950092779e-09,35
363,0.00019734728218315245,2.3864869573909696e-06,0,0,-0.0098969481489024069,5.5511151231257827e-16,-0.37475732036376996,2.2413207557359761e-09,35
364,9.2918968625945966e-05,1.4643867446990452e-05,0,0,-0.0091854363868968392,1.8873791418627661e-15,-0.35149321227905972,2.1695486701737062e-09,35
365,0.00031470771772297134,1.3517586315000284e-06,0,0,-0.0082596975689366303,-1.3877787807814457e-15,-0.32067880733351117,2.0712084152315498e-09,35
366,0.0011554139105485097,3.5896431229948854e-06,0,0,-0.0071098127438702363,-8.3266726846886741e-17,-0.28167084640855222,1.9401048046039564e-09,35
367,8.4893813524263459e-05,2.0182918893184896e-09,0,0,-0.0057570113149925106,-1.4710455076283324e-15,-0.23471778656210418,1.7699601545227808e-09,35
368,0.00060190804291790335,4.2753570924887807e-06,0,0,-0.0042689398214950103,6.6890937233665682e-15,-0.18154074211536297,1.5554268607317634e-09,35
