n,fne_min_delta_A,fne_min_delta_B,fne_viol_A,fne_viol_B,rA,rB,augmented_residual,inner_residual,inner_iterations
200,0.00034009995302000483,8.707625344247723e-09,0,0,-0.015208549302158481,-4.7739590058881731e-15,-0.55793918248592345,1.6252973248677141e-05,20
201,1.1844214579107501e-05,2.3846922823826814e-07,0,0,-0.015315148922225019,-3.3202607330196088e-15,-0.56490886597240553,1.6359945375870019e-05,20
202,1.2090644177308447e-05,1.1061321573821243e-05,0,0,-0.015211671771553165,-1.1934897514720433e-15,-0.56454560385071029,1.636055886343064e-05,20
203,0.00047432006639268765,1.8842626504979306e-06,0,0,-0.014857685159440859,0,-0.55556473162494813,1.6236038486051387e-05,20
204,0.0014268235783796296,1.6530500305975645e-07,0,0,-0.014205469554916306,8.8817841970012523e-16,-0.53630821330222567,1.5958735738832284e-05,20
205,0.0077337019177309736,3.9675093628076819e-07,0,0,-0.013210622529141514,-4.4408920985006262e-16,-0.50505888211320737,1.549397992178968e-05,20
206,0.0007142584642993165,3.7433660067256724e-05,0,0,-0.011847698175102117,-1.7763568394002505e-15,-0.46053727644227749,1.4803274435757706e-05,20
207,5.6662613602374661e-05,2.9412111353041623e-08,0,0,-0.010129467421966964,-3.5527136788005009e-15,-0.40255971251324496,1.3849109940180739e-05,20
208,0.00039478902227684149,2.634931390196048e-06,0,0,-0.0081255137292099988,-1.1102230246251565e-14,-0.33274759865264514,1.2601357964533583e-05,20
209,1.2500326492003388e-06,3.1246909788367596e-07,0,0,-0.0059728339180367129,7.1054273576010019e-15,-0.25506561726196963,1.1044665305669126e-05,20
210,0.00024045399701489698,4.2463137605085156e-06,0,0,-0.0038699572015747918,-1.5543122344752192e-15,-0.1758882614219317,9.1855911846643914e-06,20
211,0.00015433619780859219,7.9073742480130126e-06,0,0,-0.0020492407458192474,-1.1768364061026659e-14,-0.10333631718091141,7.0576723982310717e-06,20
212,7.92466378147663e-05,4.440480309061872e-07,0,0,-0.00073019616931446762,-5.1070259132757201e-15,-0.045846545478930523,4.7225536280433734e-06,20
213,0.00073355018041072512,6.2804599234295348e-08,0,0,-6.6990543235334599e-05,1.7763568394002505e-14,-0.010292888361952635,2.2664639092768642e-06,20
214,0.00024381342019524574,3.0892506300004668e-07,0,0,-0.00010941249930596086,2.6645352591003757e-15,-0.00028515834080167224,2.533207191285777e-07,20
215,0.0016805127480303006,5.8492101200619265e-08,0,0,-0.00079321204317039928,-2.1094237467877974e-15,-0.015308448860224644,2.6232771967306614e-06,20
216,0.00045705488349900158,2.4119720359364123e-05,0,0,-0.0019633112220134308,9.2426066800044282e-15,-0.051048326500982455,4.8556480007648261e-06,20
217,0.00051022048542782004,1.1833144005001998e-07,0,0,-0.0034190756604601802,6.6613381477509392e-15,-0.10073244715142593,6.8527479916753976e-06,20
218,0.00026957062657893111,1.4412154567206871e-09,0,0,-0.0049631532542591117,-3.3306690738754696e-16,-0.15691367912476295,8.5734143865649085e-06,20
219,0.00070917240563981069,3.4586984702233556e-06,0,0,-0.0064377053482775892,6.2450045135165055e-15,-0.21304144196270869,1.0004660099265231e-05,20
220,3.9770243803827326e-05,5.4879601516723298e-07,0,0,-0.0077407505842632673,-1.1102230246251565e-16,-0.26439916463610302,1.1156980853316987e-05,20
221,0.0012754139279363068,2.2682678788434255e-05,0,0,-0.0088244849471816877,2.1649348980190553e-15,-0.30833061119072269,1.2057459290374498e-05,20
222,0.00076487602163239602,1.7489136494548049e-07,0,0,-0.0096825000586173715,-1.3322676295501878e-15,-0.34393655467970063,1.2742231257256767e-05,20
223,0.00074311706802602086,7.2619540045107625e-07,0,0,-0.010333258044870064,2.7755575615628914e-15,-0.37151370568264763,1.3249690267550614e-05,20
224,0.00024242499725370527,7.1142137366549897e-07,0,0,-0.010804904648181513,2.6645352591003757e-15,-0.3919641360359627,1.361515676156607e-05,20
225,0.00035483558052525066,4.6198117876387898e-06,0,0,-0.011123715376249566,-1.8873791418627661e-15,-0.4063055526409598,1.3867153119854518e-05,20
226,0.0048757995671149853,5.7999589277068974e-07,0,0,-0.011306466794596182,-2.4980018054066022e-16,-0.4153244714834175,1.4025060889748056e-05,20
227,0.0021947024445640568,9.9420783481860354e-07,0,0,-0.011356122839596645,-8.5088186496662388e-16,-0.41936288710300923,1.4097805141733186e-05,20
228,0.0026871241982201416,5.9641147888518473e-07,0,0,-0.01126019930957653,3.3306690738754696e-16,-0.41821419002952409,1.408325561025076e-05,20
229,7.4552367563377029e-06,1.9015247828777938e-06,0,0,-0.010991650419265642,-1.5543122344752192e-15,-0.41111410326991615,1.3968185652222535e-05,20
230,1.724951276887982e-05,6.7024425443509492e-06,0,0,-0.01051276702966697,1.1102230246251565e-16,-0.39683410444578415,1.3728829219537315e-05,20
231,0.0015976306699310894,4.0968602223912569e-07,0,0,-0.0097830536783432009,-2.1094237467877974e-15,-0.37390581827343361,1.3332273664755125e-05,20
232,0.0064573512591596513,1.7750691128895035e-06,0,0,-0.0087719598393274367,3.3306690738754696e-16,-0.34101159696065508,1.2739068620951282e-05,20
233,1.8568105794338875e-05,6.8961925310651803e-06,0,0,-0.0074762176390521518,-2.1094237467877974e-15,-0.29755269929212069,1.1907447876437688e-05,20
234,0.0055265689366464782,5.0464558876723829e-06,0,0,-0.0059390945907207282,1.9706458687096529e-15,-0.24433792746035365,1.0799368574214644e-05,20
235,2.4597137777308e-05,0.00013284874821410189,0,0,-0.0042655042843957602,-2.4424906541753444e-15,-0.18422462612518231,9.3881090073633696e-06,20
236,2.5845564752329511e-05,5.6687203048868668e-06,0,0,-0.0026242535039671111,2.8588242884097781e-15,-0.12242980823537764,7.6664618721898853e-06,20
237,0.0010993606246176039,5.0693423313186091e-06,0,0,-0.0012294392865381809,-1.700029006457271e-16,-0.066195292684163576,5.653811827364833e-06,20
238,0.00047559170970087699,3.6194738872608134e-06,0,0,-0.00029932294001788762,3.5041414214731503e-15,-0.02363047022264908,3.4000237799887242e-06,20
239,0.0016777439991444878,4.1271767711417465e-06,0,0,-1.8902005507470676e-06,8.3821838359199319e-15,-0.0018895305612538493,9.8645463988628285e-07,20
240,0.0019359955838323527,1.3205804333324362e-07,0,0,-0.00040618229365030345,4.2188474935755949e-15,-0.0052352071731007754,1.5040371751752136e-06,20
241,0.00062014520676801623,4.3228654858074409e-07,0,0,-0.0014599215387871567,7.2719608112947753e-15,-0.033745093571063478,3.9377924912500558e-06,20
242,0.001021670336313745,1.8323092375531557e-06,0,0,-0.0030037985027213665,3.8857805861880479e-16,-0.083230683328618937,6.2254523399932714e-06,20
243,0.0016818386821575006,6.4928341112768782e-08,0,0,-0.0048161705487590467,8.5487172896137054e-15,-0.14641503527217026,8.2815947985018836e-06,20
244,0.00042218039342435188,3.400780756415657e-06,0,0,-0.006669115034516615,1.1102230246251565e-15,-0.21485979820851497,1.0049696108910926e-05,20
245,2.7910727911194254e-05,9.9027404135388108e-07,0,0,-0.0083750457264670786,2.2204460492503131e-16,-0.2808791671385098,1.1503798803063017e-05,20
246,0.00015734447164946822,9.0097085863151267e-06,0,0,-0.009811471088349677,1.5543122344752192e-15,-0.33883000014038167,1.2645699254710868e-05,20
247,0.00083943093448674965,3.1410980771067085e-08,0,0,-0.010922998434122366,1.1102230246251565e-15,-0.38555573694306133,1.3498434178063482e-05,20
248,0.0010658144778386625,7.4796421684396542e-08,0,0,-0.011707702269163622,-2.2204460492503131e-16,-0.42012482200913048,1.4098192070932145e-05,20
249,1.4162255983403792e-09,2.4145764146504519e-07,0,0,-0.012197143438080482,7.2164496600635175e-16,-0.44318114286815291,1.4486505005848699e-05,20
250,1.3576834629476216e-06,5.6876635983293388e-07,0,0,-0.012437231058626867,-3.8163916471489756e-16,-0.45621221312167937,1.470385858002679e-05,20
251,2.8066049744399299e-07,3.0338765319752674e-06,0,0,-0.012473606560531231,6.9388939039072284e-18,-0.46092966487629339,1.4785119872995714e-05,20
252,0.001342993728400873,1.0537359518607289e-05,0,0,-0.012342341347776675,-1.5543122344752192e-15,-0.45883710657611176,1.475666006037663e-05,20
253,0.0012858540177173869,5.1694878316920384e-06,0,0,-0.012065195173448728,2.2204460492503131e-16,-0.45098077506062939,1.463479814431772e-05,20
254,8.7397398704627764e-07,2.6209459933721245e-05,0,0,-0.011648313863220849,-4.4408920985006262e-16,-0.4378460192312339,1.442516637003096e-05,20
255,1.0906679369061136e-06,5.1688860855650663e-07,0,0,-0.011083581925400487,1.1102230246251565e-15,-0.41936426489651346,1.4122712841783138e-05,20
256,3.1703325757468151e-05,1.8752821050064314e-06,0,0,-0.010352446500546897,2.886579864025407e-15,-0.39501360713726363,1.3712237537774888e-05,20
257,4.9422089639100169e-06,2.2194167936552991e-06,0,0,-0.0094325520918179251,-1.9984014443252818e-15,-0.36401730439975566,1.3169548307856686e-05,20
258,8.5278019035902336e-05,2.4551931170813598e-06,0,0,-0.0083076695259567401,1.1102230246251565e-16,-0.32565652444989013,1.2463477598614925e-05,20
259,3.8177141684634203e-05,4.1843151415457515e-06,0,0,-0.0069808616702999871,4.8849813083506888e-15,-0.27970548130484119,1.1559068954472863e-05,20
260,9.3844753218011242e-05,2.1013447371692826e-06,0,0,-0.0054893737539067899,2.3425705819590803e-14,-0.22695857298925404,1.0422166944284944e-05,20
261,7.0157717504751616e-05,7.4130513682839483e-07,0,0,-0.0039174870263920525,-8.4376949871511897e-15,-0.16974833480117724,9.0253724607630078e-06,20
262,2.3962294101595428e-05,1.5279273985973279e-06,0,0,-0.002401368656677505,-3.3306690738754696e-16,-0.11226850638210806,7.3548522305395738e-06,20
263,0.00022970535099820947,1.3383873923655897e-05,0,0,-0.0011194571449841817,3.9968028886505635e-15,-0.060466593766477672,5.4169224972999856e-06,20
264,0.00010374418000074765,3.9243840584670326e-07,0,0,-0.00026496886616911297,1.4432899320127035e-15,-0.021322034292268199,3.2430288652279735e-06,20
265,0.00058293312189279468,8.2591254557996185e-07,0,0,-4.0870905770873378e-06,3.1086244689504383e-14,-0.001520873476110296,8.9662438920051893e-07,20
266,0.00085687907134958678,2.4784709972481368e-06,0,0,-0.00043171979474720956,1.6653345369377348e-14,-0.005830943502445507,1.5795385397009071e-06,20
267,4.9229725548016685e-05,1.3228454358907663e-05,0,0,-0.0015412919824981941,3.9968028886505635e-15,-0.035722529458332986,4.0406698133297158e-06,20
268,0.00029729318251367438,2.6842874004917504e-06,0,0,-0.0032215968700555209,4.4408920985006262e-16,-0.088789016934669007,6.4186015999526557e-06,20
269,0.0020035756004969487,1.2673007613924181e-05,0,0,-0.0052828251213234978,-1.5099033134902129e-14,-0.15923547479219025,8.6250691331612517e-06,20
270,1.0990650001670357e-05,3.3535549581676795e-05,0,0,-0.007501517006321734,1.5543122344752192e-14,-0.23925600906597211,1.0593455231148726e-05,20
271,0.0001273416000770589,1.5702183174616974e-05,0,0,-0.0096675447578959961,1.6875389974302379e-14,-0.32076989632988528,1.2282303818805409e-05,20
272,0.00050743801780355272,3.8203261577436318e-06,0,0,-0.011618335190817675,1.3322676295501878e-14,-0.39691992487575689,1.3675849598110624e-05,20
273,0.00062931837507058399,1.97098870805449e-06,0,0,-0.013253590471202337,0,-0.4629445249281936,1.4780590586618602e-05,20
274,0.00024564385120547875,2.4364230871951611e-06,0,0,-0.014532253580407328,4.8849813083506888e-15,-0.51635143747370904,1.5619335602934857e-05,20
275,0.00011708048836688565,1.6015173970470369e-06,0,0,-0.015458387648135119,6.6613381477509392e-15,-0.55656596412637427,1.622441431314528e-05,20
276,0.0022361013902042533,3.5251879089494582e-06,0,0,-0.016063275189189929,-1.2212453270876722e-15,-0.58432000206957913,1.6631386743238882e-05,20
277,0.0018034208273719928,7.176004282508015e-09,0,0,-0.016388988585713082,1.8041124150158794e-15,-0.60101296931394377,1.6874008199796241e-05,20
278,0.0054671876518685401,7.2212553775931212e-10,0,0,-0.016475970153333387,-6.0715321659188248e-16,-0.60818324190729423,1.6980665861002956e-05,20
279,0.00018898007503986017,8.9484502182696318e-07,0,0,-0.016355084510686957,-1.7208456881689926e-15,-0.60714003960789287,1.697214439991858e-05,20
280,0.00046220539212871891,1.2608803749671202e-08,0,0,-0.016043553080456796,-4.4408920985006262e-16,-0.59874977040907273,1.6860422552828717e-05,20
281,0.00060743964476536413,4.6763483830278925e-08,0,0,-0.015543976824207828,-8.8817841970012523e-16,-0.58334977002022548,1.6648206836904277e-05,20
282,0.00094467448355775889,2.037062494656376e-06,0,0,-0.014845945774037972,4.4408920985006262e-15,-0.5607655568934593,1.6329010712456932e-05,20
283,0.00048188878366878886,1.2722941923415497e-07,0,0,-0.013930190107326546,7.1054273576010019e-15,-0.53042235870069732,1.5887732757990192e-05,20
284,0.00033902156651200165,1.5551736706198548e-06,0,0,-0.01277557055755274,6.2172489379008766e-15,-0.49155662165426861,1.5301833226845567e-05,20
285,0.0033618493889508074,6.7941065190781185e-08,0,0,-0.011369179590460021,-1.7763568394002505e-15,-0.44353872942955164,1.4543316642328696e-05,20
286,0.0023143196055638183,2.7012340566210698e-05,0,0,-0.0097191865108747777,1.1990408665951691e-14,-0.38630497862334323,1.3581757173734453e-05,20
287,2.9414682245939298e-05,1.9503169652299794e-06,0,0,-0.0078686799387810424,-1.3766765505351941e-14,-0.32085805044101079,1.2388507623576536e-05,20
288,1.5371226938858563e-05,4.8118863272457417e-06,0,0,-0.005906851807825575,-8.4376949871511897e-15,-0.24973252951831881,1.0941977423188216e-05,20
289,0.0023729785474843963,3.0489604579514719e-07,0,0,-0.0039722328468485557,1.7763568394002505e-15,-0.17725512394972043,9.2334593854355784e-06,20
290,7.005968786114699e-05,2.6524138734825818e-05,0,0,-0.002242707589772408,5.1070259132757201e-15,-0.10940010352081231,7.2725248988243229e-06,20
291,2.7761164838444929e-06,4.6433177769434839e-06,0,0,-0.0009100144677702815,3.3306690738754696e-15,-0.053100319834427978,5.0907161555878227e-06,20
292,0.0016179470077944042,5.4346612046918594e-07,0,0,-0.00014237401947525541,-4.4408920985006262e-15,-0.015046881100822418,2.7427991602755671e-06,20
293,0.0030554564456946884,2.083252504899483e-06,0,0,-4.5498319938275245e-05,-3.5527136788005009e-15,-0.00024996809438704304,3.4212573163377571e-07,20
294,0.00067987432462101856,5.3738410003880296e-07,0,0,-0.00063555423045613679,-1.5543122344752192e-15,-0.010817475661653475,2.1759234142787321e-06,20
295,5.579825265534483e-05,2.7761729422736582e-06,0,0,-0.0018346365371932905,5.9952043329758453e-15,-0.045403764674730951,4.558065682657264e-06,20
296,8.7697501888555113e-05,3.2863058810417945e-06,0,0,-0.0034906279966548936,2.6645352591003757e-15,-0.099547977787501907,6.7939050497625485e-06,20
297,2.6909899326534521e-06,1.4702858942442709e-05,0,0,-0.0054135794683674021,1.5543122344752192e-14,-0.1667683580272481,8.8217767398663288e-06,20
298,0.0048192210596647881,2.1455353448726433e-05,0,0,-0.0074153128979723704,-8.8817841970012523e-15,-0.23999923803712875,1.0603333684876735e-05,20
299,0.0049629537936067419,2.8845456122130342e-06,0,0,-0.0093401424528352095,-8.4376949871511897e-15,-0.31289206190691488,1.2122763696039218e-05,20
300,0.00018988112792530499,3.5327214633627928e-09,0,0,-0.011080513333482145,7.9936057773011271e-15,-0.38064861516305371,1.3383841581733872e-05,20
301,0.0034075878455296182,6.4356843425218596e-09,0,0,-0.012577965111681522,7.9936057773011271e-15,-0.44029444268642592,1.4404913192590139e-05,20
302,0.0011574444840573661,2.0177407572789187e-11,0,0,-0.013814027233792991,2.1316282072803006e-14,-0.49049905280665129,1.5213086908084092e-05,20
303,0.0028843167714290678,5.1446117627770722e-06,0,0,-0.014796653820972949,-3.5527136788005009e-15,-0.53113882728607287,1.5838731548753943e-05,20
304,0.00039857483353386553,5.5517108778453604e-07,0,0,-0.015546589245967635,-1.4654943925052066e-14,-0.56278770729477223,1.6310938034049109e-05,20
305,0.00053322618456811495,1.6221347017796769e-07,0,0,-0.016086099639003981,-5.9952043329758453e-15,-0.58625830090356335,1.6654166405359276e-05,20
306,8.6739896854727291e-06,2.1893062804140317e-07,0,0,-0.016430860979101625,-1.1102230246251565e-16,-0.60224887526845983,1.6885996099796405e-05,20
307,0.00028175613507896725,3.618496443496667e-07,0,0,-0.016584871854499458,-3.6290415117434804e-15,-0.61110542036335491,1.7015756459359923e-05,20
308,5.4241722679350176e-06,2.4498101877354204e-07,0,0,-0.016538021011100884,-2.3037127760971998e-15,-0.61268813492674334,1.7043810075531265e-05,20
309,0.024842927977599731,6.5781465313068782e-08,0,0,-0.016266163611479256,-5.1070259132757201e-15,-0.60633274102950718,1.6961349016439761e-05,20
310,3.1328500031575115e-05,4.3717398120989235e-05,0,0,-0.015733989848859542,4.4408920985006262e-16,-0.59090992508043527,1.6750699594076081e-05,20
311,0.00030595460384164215,5.7800532852338433e-09,0,0,-0.014901344854935328,2.6645352591003757e-15,-0.56500139974479691,1.6386277262795356e-05,20
312,0.0012121086992542204,7.8742833157564321e-07,0,0,-0.013733682468860309,-8.8817841970012523e-16,-0.52721825185518867,1.583645013765004e-05,20
313,0.00039407157507197801,5.6673048039692629e-06,0,0,-0.012216669698586813,-2.6645352591003757e-15,-0.47667449028090658,1.5066608693874443e-05,20
314,1.4318768913074869e-05,2.7465909252083787e-06,0,0,-0.010373346084495694,7.1054273576010019e-15,-0.41358484345676061,1.4043642007813571e-05,20
315,0.00028538133147668076,1.3418968521272869e-06,0,0,-0.0082798045339487203,-9.3258734068513149e-15,-0.33987850794801844,1.2741736883130676e-05,20
316,0.00024794487796720604,1.2894400643396036e-06,0,0,-0.0060729766220326553,4.8849813083506888e-15,-0.25962921786990023,1.1148942531274317e-05,20
317,5.3214500103951471e-05,4.2997807915297977e-07,0,0,-0.0039435009913368901,1.4654943925052066e-14,-0.1790469608068932,9.2733759383705936e-06,20
318,0.0016090077846811965,3.8169240121496769e-09,0,0,-0.0021096833719518315,1.1102230246251565e-14,-0.10582649565104418,7.1475044928295226e-06,20
319,0.00019192737372205246,1.6141874941134324e-05,0,0,-0.00077559281892192189,-2.4424906541753444e-15,-0.047843901350560714,4.8289604833013927e-06,20
320,5.0263480772960136e-05,3.2531753130901647e-06,0,0,-8.4790508253718144e-05,1.0658141036401503e-14,-0.011489065273636356,2.3974971332911765e-06,20
321,3.7309206184320171e-05,2.8329574949036679e-05,0,0,-8.6024364261305664e-05,8.7707618945387367e-15,-0.00016989548834089874,1.6511195129548412e-07,20
322,1.4544587184106278e-05,5.1890911938136137e-05,0,0,-0.0007242624767087591,7.5495165674510645e-15,-0.013546997359007662,2.4566969780606064e-06,20
323,0.0011237218387977191,7.680541291547121e-07,0,0,-0.0018601775137518928,1.3877787807814457e-14,-0.047792008014916121,4.6893849943455911e-06,20
324,1.6302260127463587e-05,2.0885556791060035e-07,0,0,-0.0033093104605477208,4.9960036108132044e-15,-0.096736993408427452,6.7073394052035418e-06,20
325,0.00015138068319980123,4.2084989493269222e-07,0,0,-0.0048854572524525963,3.9968028886505635e-15,-0.15343952015054185,8.4702026766399196e-06,20
326,0.0016186081618595623,5.7016206327745041e-06,0,0,-0.0064342464858402337,-2.55351295663786e-15,-0.21160711263074816,9.9633928406071401e-06,20
327,0.0017603334471890883,1.1593205355985621e-07,0,0,-0.0078499452154154881,8.2156503822261584e-15,-0.26650126920604222,1.1193909465630063e-05,20
328,3.9073730084339284e-07,1.873290400532079e-06,0,0,-0.0090762427343822338,-7.3274719625260332e-15,-0.31522458715264179,1.2184359809855683e-05,20
329,4.2044016466834133e-07,1.2432743786373906e-06,0,0,-0.010096421528626109,-3.7747582837255322e-15,-0.35652119303014018,1.2966288930688366e-05,20
330,0.00010643157782721339,1.5226324669723523e-05,0,0,-0.010919177754556308,9.3258734068513149e-15,-0.39031394429046706,1.3574016818856824e-05,20
331,0.00080886721110267766,2.4258982971371367e-05,0,0,-0.011564747931997577,7.7715611723760958e-15,-0.41717981978839536,1.403967192999454e-05,20
332,4.0395746718886142e-05,8.271015929838314e-09,0,0,-0.012053719106037697,1.9984014443252818e-15,-0.43788899348900046,1.4389605427505456e-05,20
333,1.9722067954152953e-06,2.7221639342962668e-05,0,0,-0.012399115890440848,-2.55351295663786e-15,-0.45305765669928721,1.4642036194669477e-05,20
334,9.2897559164173109e-05,3.3163806114622981e-06,0,0,-0.012601453643523081,-2.3592239273284576e-15,-0.46291658212975451,1.4805639168383554e-05,20
335,1.5109194110555541e-09,1.1810110048258799e-06,0,0,-0.012646316038523939,-2.2204460492503131e-16,-0.46718022297804018,1.4878810060410696e-05,20
336,1.2989574350842675e-06,1.7989218269992757e-06,0,0,-0.012504380871301318,-1.3600232051658168e-15,-0.46500695881551291,1.4849462241997852e-05,20
337,0.0013200678156756272,2.6048985878461718e-06,0,0,-0.012134390732305378,-2.2204460492503131e-16,-0.45505933212477223,1.4695386009953696e-05,20
338,0.00017173473035942668,4.7539219205558234e-08,0,0,-0.011490044700984026,2.6645352591003757e-15,-0.43569291977613833,1.438538271949696e-05,20
339,7.8324407809247083e-05,6.2004473578387266e-06,0,0,-0.010531798685307514,2.2204460492503131e-15,-0.40531131217936078,1.3881527730609369e-05,20
340,0.0003655904761032148,3.2366917999366464e-06,0,0,-0.0092436504366455452,-4.8849813083506888e-15,-0.36290690641234136,1.3142951937831105e-05,20
341,0.00087765934197964819,2.2363226047384696e-08,0,0,-0.0076528034495657593,6.2172489379008766e-15,-0.30874769059534302,1.2131382233364315e-05,20
342,0.0015978366329518895,1.1260637882906482e-06,0,0,-0.0058468696309539325,-5.2180482157382357e-15,-0.24506667256726189,1.081828033348199e-05,20
343,0.00035524005853984658,8.7440303479645415e-06,0,0,-0.0039803157774578324,1.3211653993039363e-14,-0.17649323544573292,9.1927741541013563e-06,20
344,5.2006449997757637e-06,1.2616458568290505e-06,0,0,-0.0022616680163451974,-3.3306690738754696e-16,-0.10990824974873448,7.2688396967408698e-06,20
345,2.1757639996222291e-06,1.5300564156509603e-05,0,0,-0.00091795225262636393,4.163336342344337e-16,-0.053500746759716833,5.0896978859132968e-06,20
346,0.0035341519792689694,1.1893471844381422e-05,0,0,-0.00014279567326447307,-3.3861802251067274e-15,-0.015093895130725343,2.7276861038950655e-06,20
347,0.001255054299597778,2.0026071968393146e-05,0,0,-4.5023505684582688e-05,-7.9103390504542404e-16,-0.00019719802492090821,2.9369312868929005e-07,20
348,0.001165484409497513,1.757614785572685e-07,0,0,-0.00061829005253244418,4.2153780466236412e-15,-0.010501693490176933,2.1645568720941776e-06,20
349,0.00017137219268280139,1.2918311368860794e-07,0,0,-0.00174492596596032,2.338407245616736e-15,-0.043446862341681936,4.4790630670154168e-06,20
350,0.00099176221317363237,6.8058209377427382e-07,0,0,-0.0032319414674493174,8.659739592076221e-15,-0.093041140356497465,6.5880875276855011e-06,20
351,0.00011714735464287448,2.625243896784774e-05,0,0,-0.0048632521766371895,5.5788706987414116e-15,-0.15156380556840432,8.4296282258156647e-06,20
352,3.7438098032477943e-07,4.3185815868575323e-06,0,0,-0.0064478151172542297,2.2204460492503131e-16,-0.21144829866882375,9.9718485158520854e-06,20
353,0.00011669114754136367,4.5153567217407231e-07,0,0,-0.0078493903884258032,6.106226635438361e-16,-0.26670401966245549,1.1210964880493156e-05,20
354,0.0012094293921001496,1.655836368673021e-05,0,0,-0.0089943828790417513,-6.6613381477509392e-16,-0.31356637025353784,1.2165491194949218e-05,20
355,3.2207365003712895e-05,3.8064113075772717e-05,0,0,-0.0098628978254833299,2.2204460492503131e-16,-0.35042968173370781,1.2868531579569372e-05,20
356,0.00057086814209909452,4.4192786616930815e-07,0,0,-0.010471520604760753,3.3306690738754696e-16,-0.3773318411057609,1.3359994287667552e-05,20
357,0.0015325661324872948,1.0637865004698852e-06,0,0,-0.010855184100597937,-1.1102230246251565e-16,-0.3952878781508502,1.3679984429344859e-05,20
358,0.0038530557214448624,1.1423028937275254e-05,0,0,-0.011052380586428753,-8.4654505627668186e-16,-0.40568257567863114,1.3863906665725517e-05,20
359,0.0011607203714375299,2.5399408802530375e-07,0,0,-0.011095073557406913,-2.4286128663675299e-17,-0.40981869072165222,1.3939250538265701e-05,20
360,2.7916542190272481e-05,1.2576580595355711e-05,0,0,-0.011002924351024124,-2.7755575615628914e-16,-0.40863314353753188,1.3923732960150873e-05,20
361,2.890439471283636e-05,1.8181706500522044e-06,0,0,-0.010780877355000107,-2.4424906541753444e-15,-0.4025535671928826,1.3824406295620916e-05,20
362,0.0024431248469844857,2.714560715494013e-06,0,0,-0.010419356190636053,-2.2204460492503131e-16,-0.39146319951927566,1.3637430924620279e-05,20
363,0.0001973472821011283,2.3864869573922147e-06,0,0,-0.0098968910031880242,-2.886579864025407e-15,-0.37475780260132208,1.3348383701730855e-05,20
364,9.2918968577341196e-05,1.4643867446990452e-05,0,0,-0.009185580725644904,2.3314683517128287e-15,-0.35150013531700885,1.2933170674715637e-05,20
365,0.00031470771752908726,1.3517586314990982e-06,0,0,-0.0082600811841526678,7.7715611723760958e-16,-0.32069354818614038,1.2359786590516539e-05,20
366,0.0011554139097553939,3.5896431229930803e-06,0,0,-0.0071104550754252926,7.9658502016854982e-15,-0.28169433571634883,1.1591264009754652e-05,20
367,8.4893813462683446e-05,2.0182918892001453e-09,0,0,-0.0057578961489124225,4.9682480351975755e-15,-0.23474992974414732,1.059011745980591e-05,20
368,0.0006019080424822978,4.2753570924953927e-06,0,0,-0.0042699990469969862,4.5519144009631418e-15,-0.1815798139933591,9.3243473414794337e-06,20
369,6.8695496799406999e-06,3.8239254684299289e-05,0,0,-0.0027695560883334025,3.1641356201816961e-15,-0.12582027389219874,7.7745946675286852e-06,20
370,1.3272307554897001e-06,4.8239730178616694e-06,0,0,-0.0014294965493988343,3.3306690738754696e-16,-0.073078009833210444,5.9414031957999339e-06,20
371,3.2800175539793738e-05,3.8056250425366471e-06,0,0,-0.00044874683826279238,1.1546319456101628e-14,-0.030355844166692236,3.8510122246931452e-06,20
372,0.0031065146792483077,4.3474186116291582e-06,0,0,-1.0582429531780235e-05,1.3988810110276972e-14,-0.0047889041166655488,1.5589611428487606e-06,20
373,0.00016338539202298539,1.2588023201403889e-05,0,0,-0.00023444745373524256,1.7652546091539989e-14,-0.0019414616674993113,8.7550628581689049e-07,20
374,0.00038841932654980075,1.4338455213526384e-06,0,0,-0.0011388601590560654,3.3306690738754696e-15,-0.024217242468012046,3.3191389116615017e-06,20
375,0.0036325104002730706,3.4455306851675839e-06,0,0,-0.0026313540993978535,6.4392935428259079e-15,-0.070018683846669205,5.6976674580494845e-06,20
376,4.9825751641148084e-05,7.5573748961300575e-08,0,0,-0.0045306147188863832,1.3766765505351941e-14,-0.13403737122954595,7.9133999368908526e-06,20
377,0.0003652764665274402,7.7927725092770106e-06,0,0,-0.0066118627693043663,0,-0.20857594160359127,9.8924175719652117e-06,20
378,8.0357748131883866e-05,3.0924364241931224e-07,0,0,-0.0086575740269889678,-8.8817841970012523e-15,-0.28537158588376954,1.1587096172701395e-05,20
379,0.0003667102555197614,1.0920888989624321e-05,0,0,-0.010496397595328943,3.9968028886505635e-15,-0.35725685915193672,1.2977440754754342e-05,20
380,1.3531078858754091e-05,8.5982861948942015e-07,0,0,-0.012021436570928579,3.1086244689504383e-15,-0.41918512866462621,1.4067944418141618e-05,20
381,0.014684789165292696,1.9995438356105891e-05,0,0,-0.01318875957624055,-4.4408920985006262e-15,-0.4684950879363754,1.4881435352932363e-05,20
382,4.8527035349929667e-05,2.4003621660022651e-05,0,0,-0.014003101812794183,1.7763568394002505e-15,-0.50457965098908453,1.5451788700468147e-05,20
383,0.00049803095222110698,2.2262987290169793e-07,0,0,-0.014498892604293712,6.6613381477509392e-16,-0.52824849983319111,1.5817047765499388e-05,20
384,6.1974509585301568e-05,1.9618681707377697e-06,0,0,-0.014722633688076227,1.1553258350005535e-15,-0.54104576235086888,1.60138639680084e-05,20
