t,q1,v1,delta,q2,v2,bA,bB
1.8300000000000001,-0.2949739389746372,-2.9023186883567802,0.31418679522663717,0.083332218642197933,1.1328687641314708,3.9868468093690628,4.0577450873588701
1.8400000000000001,-0.32208492114129278,-2.5198777449743388,0.34482545827259653,0.094109179417165567,1.0225233908620412,4.4221398553183517,4.4870273613238023
1.8500000000000001,-0.34494891493040974,-2.0529210128490534,0.3709764373661989,0.10373399574322562,0.90243987434992201,4.8016640877837951,4.8603531194395631
1.8600000000000001,-0.36275353302273011,-1.5080026056150158,0.39190632134684744,0.11211736369563317,0.77423371613128777,5.115296668922177,5.1677223685368077
1.8700000000000001,-0.37479478907697877,-0.90024860523471317,0.40698900636975954,0.11918719697375373,0.63973293949274401,5.3539825724471912,5.4001589459518238
1.8800000000000001,-0.38055867468925553,-0.25252851722063208,0.41577384091150588,0.12489052432470145,0.5009325306968484,5.510661745122472,5.550631071986186
1.8900000000000001,-0.37978626126705906,0.40701120165992766,0.41803903192824882,0.12919484029987152,0.35993066433738696,5.5810684927976579,5.614854464680743
1.9000000000000001,-0.37250800333734113,1.0486403842836558,0.41381858447665515,0.13208875921979296,0.2188531196468825,5.5642362876148281,5.5918117369724829
1.9100000000000001,-0.35903918328065182,1.6451236270542013,0.40339646262343581,0.13358189949285298,0.079774934964808433,5.4625938008413204,5.4838709633929383
1.9199999999999999,-0.33993756449244678,2.1752001305868043,0.38726932478546439,0.1337040191144262,-0.055351010650613659,5.2816297170620405,5.2964752796578782
1.9299999999999999,-0.3159330612679338,2.6257005143157883,0.36608636629852259,0.13250351214566555,-0.18475038310188932,5.0292036440455101,5.0374743605331336
1.9399999999999999,-0.28784453630773243,2.9920044777244819,0.34057900678126618,0.13004544075025073,-0.30686389598152181,4.7146530644199984,4.7162428533147587
1.95,-0.25649933151779319,3.277036480263364,0.3114933521919851,0.1264093065435006,-0.42036294536864621,4.3478699718360883,4.3427576995743449
1.96,-0.2226675550319839,3.4893188168984914,0.27953523903429289,0.12168675793087705,-0.52414677715618119,3.9384959143831368,3.9267845960033099
1.97,-0.18701756471153044,3.6406792471921996,0.2453329928867676,0.11597939511904833,-0.61732578520955028,3.4953289918051942,3.4772707265145235
1.98,-0.15009370117772558,3.7440934595687754,0.2094186069839844,0.10939678431966744,-0.69919637466642692,3.0259751972917024,3.0019801650697131
1.99,-0.11231353985356596,3.8119388052631487,0.17222498817996815,0.10205473968100554,-0.7692125530660785,2.5367281030048061,2.5073590897013389
2,-0.073980136805476118,3.8547418043548207,0.13409550189089967,0.094073884488251713,-0.82695848548483886,2.0326333418063074,1.9985889668200156
2.0100000000000002,-0.035304576345504296,3.8803702876395434,0.09530195143157974,0.08557846652329916,-0.87212510750570116,1.5176863118227102,1.4797764924455499
2.02,0.0035650822576640019,3.8935614329941162,0.056067790791137793,0.076695376802430243,-0.90449283666802793,0.9951166401483682,0.95423328794501083
2.0300000000000002,0.042511264263159772,3.8956749681050376,0.016594264782440568,0.067553304608500911,-0.92392160211786445,0.46772386915277336,0.42480889390856053
2.04,0.081412617407961629,3.8845956608553336,-0.022912083189740456,0.058281952435243541,-0.93034883253359923,-0.061760315066694334,-0.10574850096770429
2.0499999999999998,0.12010941256317588,3.8547633701875159,-0.062211720770699051,0.049011230150168651,-0.92379562448135155,-0.59030100846988742,-0.63442186619948582
2.0600000000000001,0.15837007780382253,3.7973696779418136,-0.10100553598913711,0.039870347375915487,-0.90438093036924994,-1.1141967264467525,-1.1575623480753325
