n,fne_min_delta_A,fne_min_delta_B,fne_viol_A,fne_viol_B,rA,rB,augmented_residual,inner_residual,inner_iterations
189,0.00011882216700716654,3.2025208249665789e-06,0,0,-0.0029629359574734337,-7.7715611723760958e-15,-0.080456867842435997,0.0023573951711038971,8
190,4.299486261332539e-05,1.1273371402126746e-05,0,0,-0.0048293470432057006,1.7097434579227411e-14,-0.14434912417947743,0.0031679954337866289,8
191,0.00015076449010628613,2.2790886592031104e-06,0,0,-0.0068103229186782244,4.4408920985006262e-16,-0.21576357986441508,0.0038816348994386777,8
192,0.00051254299239589512,3.5207615458388273e-06,0,0,-0.0087419771095724741,4.4408920985006262e-15,-0.28804423436948667,0.0044918851802080188,8
193,6.6506375572601424e-05,2.3253551552531738e-06,0,0,-0.010511178366208185,3.3750779948604759e-14,-0.35615775047563147,0.0050006708152736321,8
194,0.00097798487265658013,2.4169462009957029e-06,0,0,-0.012056075367828711,1.1102230246251565e-14,-0.41697083939993718,0.0054158083914247991,8
195,0.00029710413658175141,5.4254060774469137e-06,0,0,-0.013356091208216014,2.7533531010703882e-14,-0.46904900483966472,0.0057485018132646124,8
196,0.0012839208629709692,6.982167429310785e-06,0,0,-0.014417440544810312,-5.3290705182007514e-15,-0.51219011225134281,0.0060110626529590568,8
197,6.3825274214353871e-07,2.6532285364760033e-07,0,0,-0.015258754967229393,0,-0.54688825891226145,0.0062150661997452698,8
198,0.0088484789193906746,5.2135390889822521e-06,0,0,-0.01589926056158486,2.2204460492503131e-15,-0.57385367580215085,0.0063700040958356973,8
199,0.00032952029863986168,6.3862537818017049e-06,0,0,-0.01635023654325507,-4.4408920985006262e-15,-0.59364309669695103,0.0064823835443184969,8
200,0.00034009996800552877,8.707625344901419e-09,0,0,-0.016609585811689365,-5.8286708792820718e-16,-0.60640820325712697,0.0065551754734801812,8
201,1.1844215583816895e-05,2.3846922823793939e-07,0,0,-0.016659194074527088,9.540979117872439e-16,-0.61175195473955679,0.006587521006075096,8
202,1.2090645682952285e-05,1.1061321573808644e-05,0,0,-0.016465090458971099,-4.4408920985006262e-16,-0.60868718655558185,0.006574649134199354,8
203,0.00047432014312550382,1.8842626504882791e-06,0,0,-0.015980961508857972,-4.2188474935755949e-15,-0.59570871364781741,0.0065080209801103139,8
204,0.0014268238558215575,1.6530500305833912e-07,0,0,-0.015155997322159109,0,-0.57100824339978473,0.006375781069912336,8
205,0.00773370361846837,3.9675093628076819e-07,0,0,-0.013947973231442923,-2.6645352591003757e-15,-0.53286766465090274,0.0061636451178556529,8
206,0.00071425863226312256,3.7433660067246655e-05,0,0,-0.012341441778613849,8.8817841970012523e-16,-0.48024502599136731,0.0058563626382155919,8
207,5.6662627024108173e-05,2.9412111353041623e-08,0,0,-0.010368620955711449,2.2204460492503131e-15,-0.41350452631065338,0.0054398325868485441,8
208,0.00039478911010260622,2.634931390196048e-06,0,0,-0.0081273061487205922,-4.8849813083506888e-15,-0.33513694232581059,0.0049037991769625344,8
209,1.2500328873433661e-06,3.1246909788416068e-07,0,0,-0.0057872958565674537,2.6645352591003757e-15,-0.25020228411078449,0.0042448202711194037,8
210,0.00024045403105734742,4.2463137605085156e-06,0,0,-0.0035768588645801458,-7.5495165674510645e-15,-0.16617550625184663,0.0034689473049799458,8
211,0.00015433620992653062,7.9073742480222131e-06,0,0,-0.0017459234881620489,6.6613381477509392e-16,-0.091978017313508076,0.0025934358559360549,8
212,7.924663832993369e-05,4.440480309061872e-07,0,0,-0.00051260239317230116,-1.0436096431476471e-14,-0.036267240067402895,0.0016472251655154037,8
213,0.00073355013068854237,6.2804599236044167e-08,0,0,-9.8829821055801403e-06,4.6629367034256575e-15,-0.0054381381313035604,0.00067545229607103943,8
214,0.0002438133867368212,3.0892506300102172e-07,0,0,-0.00025291878985811422,7.3274719625260332e-15,-0.0020444607685661254,0.00037944579837216272,8
215,0.0016805124194449682,5.8492101199768295e-08,0,0,-0.0011402488904295183,8.4932061383824475e-15,-0.024266226947347036,0.0012866495730676044,8
216,0.00045705477462426358,2.4119720359364123e-05,0,0,-0.0024875075692385451,-3.7192471324942744e-15,-0.066623229398231842,0.002146623090177545,8
217,0.00051022035115172448,1.1833144004971232e-07,0,0,-0.0040785563851848394,4.4408920985006262e-15,-0.12159790319689989,0.0029105754097521158,8
218,0.00026957055366893785,1.4412154565874872e-09,0,0,-0.0057142666912408657,4.6074255521943996e-15,-0.18150065538395665,0.0035638048239731127,8
219,0.00070917221984743983,3.4586984702219537e-06,0,0,-0.0072444857757378855,-1.27675647831893e-15,-0.23994340771310618,0.0041037610648867887,8
220,3.9770234245630522e-05,5.4879601517243493e-07,0,0,-0.0085788407188758242,1.1102230246251565e-16,-0.2925903065355584,0.004536683394349544,8
221,0.0012754136617556123,2.2682678788499147e-05,0,0,-0.0096805606827565782,-3.9968028886505635e-15,-0.33720349943298444,0.00487451177125061,8
222,0.00076487589180097631,1.7489136494842316e-07,0,0,-0.010551158785369275,2.6645352591003757e-15,-0.37321963057173591,0.0051318978042672759,8
223,0.00074311697466091452,7.2619540045250625e-07,0,0,-0.011213111733456405,2.4424906541753444e-15,-0.40113669733558144,0.0053236622463851708,8
224,0.00024242497834586893,7.1142137366260815e-07,0,0,-0.011694919085484479,-8.8817841970012523e-16,-0.42191987543637577,0.0054628784146719921,8
225,0.00035483557063160047,4.6198117876387898e-06,0,0,-0.012020185244050685,7.7715611723760958e-16,-0.43653142111568388,0.0055595739867594137,8
226,0.0048757996846667149,5.7999589276668095e-07,0,0,-0.012200644245227987,-7.0776717819853729e-16,-0.44560870628739813,0.0056199359898579833,8
227,0.0021947026142280575,9.9420783481666913e-07,0,0,-0.012232440027595133,1.9255430583342559e-16,-0.44927377029559123,0.0056458791860657612,8
228,0.0026871245503118559,5.9641147888247762e-07,0,0,-0.012095169422489227,-2.7755575615628914e-16,-0.4470521220625151,0.0056348734562997257,8
229,7.455238127421034e-06,1.9015247828784892e-06,0,0,-0.011753806252833066,-6.6613381477509392e-16,-0.43789459592921798,0.0055799953498666772,8
230,1.7249516805015236e-05,6.7024425443418317e-06,0,0,-0.011164294938329267,-2.4424906541753444e-15,-0.42032025295394515,0.0054702510420527673,8
231,0.0015976311144089267,4.0968602224362614e-07,0,0,-0.010283944929471822,3.219646771412954e-15,-0.39271705639244203,0.0052912925583561594,8
232,0.0064573532788394289,1.7750691128882889e-06,0,0,-0.0090872921115749961,1.2212453270876722e-15,-0.35383427223677089,0.0050266920803048905,8
233,1.8568111982001521e-05,6.8961925310651803e-06,0,0,-0.0075863301100502767,9.1038288019262836e-15,-0.30345803550010686,0.0046599188338501945,8
234,0.005526570788136116,5.0464558876955382e-06,0,0,-0.0058508363591673884,-4.2743586448068527e-15,-0.24316784751312071,0.0041770465927446661,8
235,2.4597145513743858e-05,0.00013284874821401635,0,0,-0.0040208211755050627,6.4948046940571658e-15,-0.17694184496874854,0.0035699940329610071,8
236,2.5845571735097234e-05,5.6687203048868668e-06,0,0,-0.002301244622293197,5.8564264548977008e-15,-0.11127418437949288,0.0028398087681970907,8
237,0.0010993608481118912,5.0693423313348773e-06,0,0,-0.00093213313263795783,7.9866668833972199e-15,-0.054491711824457667,0.0019993189920734893,8
238,0.00047559176605554992,3.6194738872644094e-06,0,0,-0.00013648146142486439,9.5826124812958824e-15,-0.015193459667063536,0.0010752587629419745,8
239,0.0016777440382749378,4.1271767711417465e-06,0,0,-6.0766987610705314e-05,4.1910919179599659e-15,-0.00015051995847414901,0.00016640230044326048,8
240,0.0019359954427058293,1.3205804333387905e-07,0,0,-0.0007309629111631466,1.3877787807814457e-15,-0.012388123393375139,0.00091351576893326661,8
241,0.00062014510705675951,4.3228654858304151e-07,0,0,-0.0020434521272640893,3.5527136788005009e-15,-0.05024436815873301,0.0018619688555672029,8
242,0.0010216700987412967,1.8323092375526661e-06,0,0,-0.0037952054732226514,4.496403249731884e-15,-0.10783188810808753,0.0027410941477739067,8
243,0.0016818382058616604,6.4928341112768782e-08,0,0,-0.0057397584102769628,-2.4424906541753444e-15,-0.17670002070874347,0.0035182717371300804,8
244,0.00042218026224477632,3.4007807564147037e-06,0,0,-0.0076459308573948448,4.8849813083506888e-15,-0.24798928344159066,0.0041752038972095668,8
245,2.7910719087237911e-05,9.9027404136076513e-07,0,0,-0.0093394355619134117,2.6645352591003757e-15,-0.31427427100759786,0.0047060217217369874,8
246,0.00015734442410097509,9.0097085863459333e-06,0,0,-0.010719077532944876,-2.2204460492503131e-16,-0.37058922555930973,0.0051151910609731751,8
247,0.00083943070570141869,3.1410980772308385e-08,0,0,-0.011750862971468656,1.5543122344752192e-15,-0.41456981562627426,0.0054144570989166328,8
248,0.0010658142315411474,7.4796421684396542e-08,0,0,-0.012449428443562227,1.3322676295501878e-15,-0.44596607378103004,0.0056195288454477087,8
249,1.4162253415445175e-09,2.4145764146330247e-07,0,0,-0.012856273399260154,1.3877787807814457e-15,-0.46588215738898997,0.0057471173094433116,8
250,1.3576832922371416e-06,5.6876635983250623e-07,0,0,-0.01302100493695834,1.1119577481011333e-15,-0.47602895854367966,0.0058126509488768789,8
251,2.8066047884958269e-07,3.0338765319692449e-06,0,0,-0.012988097754305011,4.7184478546569153e-16,-0.47814272969032656,0.0058287265179785448,8
252,0.0013429937228087029,1.0537359518607289e-05,0,0,-0.012789139056078591,4.4408920985006262e-16,-0.47360874923586893,0.0058041891058613375,8
253,0.0012858540943029601,5.1694878316759253e-06,0,0,-0.012439456552859607,1.3322676295501878e-15,-0.46326544200894659,0.0057436763477994,8
254,8.7397409527675167e-07,2.6209459933721245e-05,0,0,-0.011938027300177012,-8.8817841970012523e-16,-0.44734722616876432,0.0056474802774278713,8
255,1.0906681413346044e-06,5.1688860856153694e-07,0,0,-0.011270110519054022,2.886579864025407e-15,-0.4255360182954,0.0055116423376673478,8
256,3.1703333627868202e-05,1.8752821050161058e-06,0,0,-0.010412704441234766,9.5479180117763462e-15,-0.39711417875252941,0.0053282753589340964,8
257,4.942210463515142e-06,2.219416793653359e-06,0,0,-0.0093433470273360797,7.9936057773011271e-15,-0.36123158407914246,0.0050861801995907702,8
258,8.5278048809428374e-05,2.4551931170920315e-06,0,0,-0.0080526250782302355,1.3655743202889425e-14,-0.31730396308453734,0.0047718751300689288,8
259,3.817715621851364e-05,4.1843151415884919e-06,0,0,-0.0065597010226454699,-6.4392935428259079e-15,-0.26553633307635138,0.004371160957403461,8
260,9.3844790117948531e-05,2.1013447371488924e-06,0,0,-0.0049280900543386963,1.2212453270876722e-15,-0.20750596107343711,0.0038712814170975278,8
261,7.0157744326308473e-05,7.4130513682839483e-07,0,0,-0.003276289224096729,3.3306690738754696e-15,-0.14665034933829446,0.0032635970034678749,8
262,2.3962302372693895e-05,1.5279273986059878e-06,0,0,-0.0017760754384461563,2.453592884421596e-14,-0.088422878122422333,0.0025465150041352382,8
263,0.00022970541574011163,1.3383873923667328e-05,0,0,-0.0006324549967651194,7.3274719625260332e-15,-0.039868694257137349,0.0017284833605692134,8
264,0.00010374420029658798,3.9243840584226973e-07,0,0,-4.4869520486656711e-05,1.7208456881689926e-14,-0.008504651552087239,0.00083414058238855354,8
265,0.00058293317623959594,8.2591254557996185e-07,0,0,-0.00015826891658221598,2.6645352591003757e-15,-0.00066642566878272191,0.00025334896335236183,8
266,0.00085687905760531034,2.4784709972538806e-06,0,0,-0.0010205205596953704,1.6875389974302379e-14,-0.019803957748933954,0.0011598741278023175,8
267,4.9229719549586336e-05,1.3228454358920904e-05,0,0,-0.0025635261932848152,1.3322676295501878e-14,-0.065364454271659156,0.0021232798688663639,8
268,0.00029729311871688985,2.6842874005004617e-06,0,0,-0.0046169180888355754,1.1102230246251565e-14,-0.1327460261661102,0.0030387472918185746,8
269,0.0020035750255967362,1.2673007613924181e-05,0,0,-0.0069492890623745751,-4.4408920985006262e-15,-0.21437229347173314,0.0038716273005440613,8
270,1.0990646323548758e-05,3.353554958168929e-05,0,0,-0.0093207397754966337,6.2172489379008766e-15,-0.30146754704124845,0.0045993267203110555,8
271,0.00012734155463020773,1.5702183174610059e-05,0,0,-0.011528265422434458,-1.2434497875801753e-14,-0.38587411581890052,0.0052102668086361813,8
272,0.00050743783750747202,3.8203261577467023e-06,0,0,-0.013431967974260495,-4.4408920985006262e-15,-0.4613507892590647,0.0057028728658660962,8
273,0.00062931816525567223,1.970988708047145e-06,0,0,-0.014959957874725482,-5.3290705182007514e-15,-0.52410769809040048,0.0060834685686514409,8
274,0.00024564377865696636,2.4364230871840133e-06,0,0,-0.016097398771886429,-1.3322676295501878e-15,-0.57265776473390506,0.0063635668632991606,8
275,0.00011708045964292215,1.6015173970559238e-06,0,0,-0.016867925370142034,-2.6645352591003757e-15,-0.60724859425027145,0.006557152101236443,8
276,0.0022361009726880351,3.5251879089590771e-06,0,0,-0.017314462111717221,-1.27675647831893e-15,-0.62915805482446352,0.0066783671395621077,8
277,0.001803420606354178,7.1760042822110745e-09,0,0,-0.01748355974933203,2.8622937353617317e-16,-0.64005476451172516,0.0067397866737603316,8
278,0.0054671873518899669,7.2212553780643536e-10,0,0,-0.017414647007841205,3.3306690738754696e-16,-0.64151932216423302,0.0067512747960383999,8
279,0.0001889800778429913,8.9484502181369673e-07,0,0,-0.017133922292200898,-1.7763568394002505e-15,-0.63474251488538336,0.0067193241962226055,8
280,0.00046220543139977,1.2608803748884891e-08,0,0,-0.016652010379781146,3.9968028886505635e-15,-0.62037705156589418,0.0066467493459840309,8
281,0.00060743973850225282,4.6763483831794889e-08,0,0,-0.015964634369587394,-3.5527136788005009e-15,-0.59851241935286126,0.0065326326457293814,8
282,0.00094467469220346561,2.0370624946662944e-06,0,0,-0.015056008829384737,1.4210854715202004e-14,-0.56875420464097104,0.0063724762502090013,8
283,0.00048188891959237196,1.2722941923102728e-07,0,0,-0.013905114480069258,-2.6645352591003757e-15,-0.53040637250035161,0.0061585733960294884,8
284,0.00033902167990010866,1.5551736706198548e-06,0,0,-0.012495182648535774,2.6645352591003757e-15,-0.4827663625045453,0.0058806655125554471,8
285,0.003361850646205102,6.7941065190781185e-08,0,0,-0.010826328412196773,-1.2434497875801753e-14,-0.42553824459691469,0.0055269792909307678,8
286,0.0023143205216827863,2.7012340566210698e-05,0,0,-0.00893011992540238,3.0642155479654321e-14,-0.3593397666818916,0.005085723582105104,8
287,2.9414693877973599e-05,1.9503169652398969e-06,0,0,-0.0068830093579954621,1.5543122344752192e-14,-0.28622211012769583,0.0045470538823181843,8
288,1.5371232615749212e-05,4.8118863272449709e-06,0,0,-0.0048135682336258867,2.5313084961453569e-14,-0.21004880207514276,0.0039053811380380314,8
289,0.0023729792972863382,3.0489604579127582e-07,0,0,-0.0028976326288763232,2.0650148258027912e-14,-0.1365278407081405,0.0031617509393155486,8
290,7.0059704454202438e-05,2.6524138734805754e-05,0,0,-0.0013373182467120159,-1.2656542480726785e-14,-0.072712082276325418,0.0023260065054844827,8
291,2.7761168634979947e-06,4.6433177769434839e-06,0,0,-0.00032511460267414805,1.5543122344752192e-14,-0.025919550331465757,0.0014194943492235009,8
292,0.0016179470460371329,5.4346612046983932e-07,0,0,-1.4587305372515402e-06,-8.659739592076221e-15,-0.0022618438706700772,0.00049978114600339452,8
293,0.0030554561631408431,2.083252504909722e-06,0,0,-0.00041956441750556905,-7.7715611723760958e-15,-0.0052041661947868079,0.00060672962429289806,8
294,0.00067987418789943095,5.373841000391315e-07,0,0,-0.0015308192064473758,5.773159728050814e-15,-0.034666139617371527,0.0015402742190603082,8
295,5.5798236308216162e-05,2.7761729422747285e-06,0,0,-0.0031967237274059812,1.021405182655144e-14,-0.087015551456453011,0.002452002936278268,8
296,8.7697470188956425e-05,3.2863058810165348e-06,0,0,-0.0052226615771289175,6.2172489379008766e-15,-0.15596121065095048,0.0032934048589484551,8
297,2.6909888477064581e-06,1.4702858942446279e-05,0,0,-0.0074007042555948033,-2.708944180085382e-14,-0.23400079115958761,0.0040429168974236498,8
298,0.0048192190455890929,2.1455353448726433e-05,0,0,-0.0095472506274489888,-1.6875389974302379e-14,-0.31391294399177383,0.0046899734774121021,8
299,0.0049629517687885469,2.8845456122130342e-06,0,0,-0.011526147915500218,1.5987211554602254e-14,-0.38986092338075906,0.0052328279284263287,8
300,0.00018988105630629451,3.5327214634050713e-09,0,0,-0.013255218236469801,4.4408920985006262e-15,-0.45790923464468491,0.005676527575117613,8
301,0.0034075867207181108,6.43568434238075e-09,0,0,-0.014699827024911016,7.1054273576010019e-15,-0.51599608763363847,0.0060305801593248517,8
302,0.0011574441705734064,2.017740756983613e-11,0,0,-0.015859454850224886,-6.2172489379008766e-15,-0.56354744405360435,0.0063066444270882989,8
303,0.0028843161857560417,5.1446117627785486e-06,0,0,-0.0167526515232721,1.7763568394002505e-15,-0.60094368883103488,0.0065165420472240061,8
304,0.00039857478187394228,5.5517108777936427e-07,0,0,-0.017403791890032938,1.3322676295501878e-15,-0.62899845050844672,0.0066707313484598582,8
305,0.00053322615651705445,1.6221347017516044e-07,0,0,-0.017833079579004818,-5.8841820305133297e-15,-0.64853516441923209,0.0067772463401096763,8
306,8.6739899155925362e-06,2.1893062804223448e-07,0,0,-0.018049949498544882,-4.649058915617843e-15,-0.660087468066064,0.0068410261098614472,8
307,0.00028175616501859057,3.6184964434755213e-07,0,0,-0.018049508721575319,1.4988010832439613e-15,-0.66371773568577108,0.0068635398196361967,8
308,5.4241732715752334e-06,2.4498101877440713e-07,0,0,-0.017811736647526111,-2.2204460492503131e-16,-0.65894150746137048,0.0068426357875723725,8
309,0.024842934449704888,6.5781465312964597e-08,0,0,-0.017303565219601635,-8.8817841970012523e-16,-0.64475533644799565,0.0067725917115238361,8
310,3.1328510361738231e-05,4.3717398120954696e-05,0,0,-0.016484399223849255,-4.8849813083506888e-15,-0.61978146795884115,0.0066444010214311983,8
311,0.00030595472274515538,5.7800532854332741e-09,0,0,-0.015315812678690754,6.2172489379008766e-15,-0.5825541034508408,0.0064463823848959333,8
312,0.0012121092228572748,7.8742833157588207e-07,0,0,-0.013775721671404284,1.4210854715202004e-14,-0.53196672423229074,0.0061652276465857065,8
313,0.00039407175403194698,5.6673048039773774e-06,0,0,-0.01187596797957724,0,-0.46786560081163131,0.0057875859650215501,8
314,1.4318775350826799e-05,2.7465909251966075e-06,0,0,-0.0096799153465596532,4.4408920985006262e-15,-0.39170459620017795,0.0053021969103268923,8
315,0.00028538144967638258,1.3418968521252021e-06,0,0,-0.007314000485678207,2.6645352591003757e-15,-0.30708228087968337,0.00470242463232666,8
316,0.00024794496380969351,1.2894400643196564e-06,0,0,-0.004965749558159871,-3.1086244689504383e-15,-0.21990610806084021,0.0039888355144767377,8
317,5.3214513296203104e-05,4.2997807915415868e-07,0,0,-0.0028626037188530518,1.3766765505351941e-14,-0.13793831065932949,0.0031712890783575551,8
318,0.0016090079865699891,3.8169240122588143e-09,0,0,-0.0012320744751121993,-1.9317880628477724e-14,-0.069632952526248459,0.0022700776879029092,8
319,0.0001919273716226743,1.614187494120598e-05,0,0,-0.00025262092766453748,8.4376949871511897e-15,-0.022460416879184208,0.0013169029443772478,8
320,5.0263473289718231e-05,3.2531753130772538e-06,0,0,-1.1518209571903526e-05,1.9317880628477724e-14,-0.0012111015192530772,0.00038356883480275366,8
321,3.7309195903014966e-05,2.8329574949036679e-05,0,0,-0.00048573751895020223,2.3869795029440866e-14,-0.0068863414241917553,0.000686409023648798,8
322,1.4544581655340285e-05,5.1890911938105935e-05,0,0,-0.0015531427738970649,-7.4384942649885488e-15,-0.036602594440040548,0.0015840435789678841,8
323,0.0011237213275603957,7.6805412915310771e-07,0,0,-0.0030285721096205975,1.787459069646502e-14,-0.084522240402755244,0.0024191753486935306,8
324,1.6302252025792736e-05,2.0885556791180828e-07,0,0,-0.0047099817027707047,-4.1078251911130792e-15,-0.14341151300975952,0.0031607287958109742,8
325,0.00015138060652535913,4.2084989493269222e-07,0,0,-0.0064185653293336031,2.6645352591003757e-14,-0.20624060768476227,0.003797885221680058,8
326,0.0016186073728871827,5.7016206327745041e-06,0,0,-0.0080227399389567466,1.4432899320127035e-14,-0.26734581786722345,0.0043301337152686593,8
327,0.0017603326646251003,1.1593205356224729e-07,0,0,-0.0094442862225818658,2.6867397195928788e-14,-0.32295094022094162,0.0047642488994169658,8
328,3.9073715098591184e-07,1.8732904005297133e-06,0,0,-0.010651113712143001,-1.4876988529977098e-14,-0.37111509265848852,0.0051115079896671984,8
329,4.204400345731551e-07,1.2432743786451668e-06,0,0,-0.011643273169709367,7.7715611723760958e-15,-0.41132087999872446,0.0053850988553190531,8
330,0.00010643155375034931,1.522632466972879e-05,0,0,-0.012437824345333581,4.4408920985006262e-16,-0.44392971481191879,0.0055979641472271779,8
331,0.00080886710030530801,2.4258982971388755e-05,0,0,-0.013055857595675402,8.8817841970012523e-15,-0.46966486628718407,0.005761190844827584,8
332,4.0395744962725827e-05,8.2710159296779253e-09,0,0,-0.013512856669129381,-2.2204460492503131e-15,-0.48920018261837273,0.0058829153491118079,8
333,1.9722068991691915e-06,2.7221639342990678e-05,0,0,-0.013812335503287532,1.5543122344752192e-15,-0.50287157672335581,0.0059676405212765755,8
334,9.2897573093803101e-05,3.3163806114627991e-06,0,0,-0.013942308530445612,-2.6714741530042829e-16,-0.51050018463795122,0.0060158528503144841,8
335,1.5109197842891731e-09,1.1810110048264866e-06,0,0,-0.013874408169131991,-1.457167719820518e-15,-0.5113154242712844,0.0060238665765770857,8
336,1.2989578781454147e-06,1.7989218269709592e-06,0,0,-0.013566037020049215,-2.2204460492503131e-15,-0.50398239631806829,0.0059838868474376599,8
337,0.0013200683812609861,2.6048985878690222e-06,0,0,-0.012966518275694394,-2.2204460492503131e-15,-0.48675971438109178,0.0058843578930823865,8
338,0.00017173481684123771,4.7539219205558234e-08,0,0,-0.012028401281429346,0,-0.45782802101432551,0.0057107260927380908,8
339,7.8324451639661668e-05,6.2004473578365769e-06,0,0,-0.010724402835609936,8.8817841970012523e-16,-0.41581990061137297,0.0054467772818664389,8
340,0.00036559069130205439,3.2366917999616656e-06,0,0,-0.009068465760177169,-3.9968028886505635e-15,-0.36053097494279385,0.0050766713656682618,8
341,0.00087765985370421434,2.2363226047909519e-08,0,0,-0.0071361023325966499,-4.6629367034256575e-15,-0.29369132093427552,0.004587665162235118,8
342,0.0015978374914969739,1.126063788285985e-06,0,0,-0.0050756516584637978,7.5495165674510645e-15,-0.21954702177173147,0.00397327950452161,8
343,0.00035524021817683835,8.7440303479541163e-06,0,0,-0.0031007688799142841,7.7715611723760958e-15,-0.14491135633465646,0.0032363782098514303,8
344,5.2006466768941679e-06,1.2616458568249745e-06,0,0,-0.0014582524768211869,3.6637359812630166e-15,-0.0783953966376707,0.0023914294750664485,8
345,2.1757643602460473e-06,1.5300564156455299e-05,0,0,-0.00037502322399696197,3.0531133177191805e-15,-0.028787958358449828,0.0014655387076669719,8
346,0.0035341519551732514,1.1893471844389679e-05,0,0,-1.007194327939942e-12,1.482147737874584e-14,-0.0029669216085146388,0.00050471859255775593,8
347,0.0012550540755733649,2.0026071968300149e-05,0,0,-0.00036323387366188342,5.9119376061289586e-15,-0.0040696652653480214,0.00051989615748953546,8
348,0.0011654840216381059,1.7576147856020387e-07,0,0,-0.0013697783242339057,6.3248017934114387e-15,-0.030668267959079287,0.001449542752006334,8
349,0.00017137211448521434,1.291831136873502e-07,0,0,-0.0028305965570254443,-1.8457457784393227e-15,-0.077299022049615473,0.0023164602431743945,8
350,0.00099176167687105581,6.8058209377506696e-07,0,0,-0.0045163450320373499,3.3306690738754696e-16,-0.13609301545699282,0.0030837916523910399,8
351,0.00011714728628869708,2.625243896784774e-05,0,0,-0.0062120968130816578,1.2212453270876722e-15,-0.19881075187985431,0.003734735076645609,8
352,3.7438076073360565e-07,4.318581586854245e-06,0,0,-0.0077551671317879212,6.3837823915946501e-16,-0.25853848785472877,0.0042648457936138116,8
353,0.00011669108269589737,4.5153567217407231e-07,0,0,-0.0090492993170068203,1.609823385706477e-15,-0.31060773375586415,0.0046794618333769449,8
354,0.0012094287901658835,1.6558363686699825e-05,0,0,-0.010058898054768672,-1.1102230246251565e-16,-0.3527055361171092,0.0049906048738889717,8
355,3.2207351488897536e-05,3.8064113075791149e-05,0,0,-0.010792091055784159,4.4408920985006262e-16,-0.38442331408106689,0.0052137643408522571,8
356,0.00057086795510992514,4.4192786616930815e-07,0,0,-0.011281118657068157,1.5543122344752192e-15,-0.40656858153959652,0.0053650817939518407,8
357,0.0015325657861267187,1.0637865004661369e-06,0,0,-0.011565465334236524,-1.6653345369377348e-16,-0.42049249612431261,0.0054592022331665293,8
358,0.0038530552646533038,1.1423028937252168e-05,0,0,-0.011679839260718496,1.5265566588595902e-16,-0.427564972396137,0.0055078213478459651,8
359,0.0011607203632673178,2.5399408802620722e-07,0,0,-0.011646920336699812,-7.6327832942979512e-16,-0.42882888052089718,0.0055188151746265795,8
360,2.7916545169197954e-05,1.2576580595355711e-05,0,0,-0.011473930007361854,-5.5511151231257827e-16,-0.42481121644458453,0.0054957938713203792,8
361,2.8904401105385728e-05,1.8181706500334272e-06,0,0,-0.01115216204175562,-6.6613381477509392e-16,-0.41545707707675872,0.0054379473862692426,8
362,0.002443125663300379,2.714560715494013e-06,0,0,-0.010659186520122876,7.7715611723760958e-16,-0.40016586124461018,0.0053401167817159817,8
363,0.00019734736935188573,2.3864869573928369e-06,0,0,-0.0099641052752295067,-2.3314683517128287e-15,-0.37793259223991527,0.0051931058472196277,8
364,9.2919018762278267e-05,1.4643867447003025e-05,0,0,-0.0090366432419530796,-2.6645352591003757e-15,-0.3476170934349021,0.0049843233099860825,8
365,0.000314707912997036,1.3517586314979513e-06,0,0,-0.0078606182963287807,1.1102230246251565e-15,-0.30836634797041995,0.0046988955393094875,8
366,0.001155414691770268,3.5896431229998668e-06,0,0,-0.0064510450779202699,1.9428902930940239e-15,-0.26018608058363668,0.0043213872485411134,8
367,8.4893872758775218e-05,2.0182918892001453e-09,0,0,-0.0048716462052169618,1.7666423879347803e-14,-0.20458612355314898,0.0038381855514395078,8
368,0.00060190845063678349,4.2753570924887807e-06,0,0,-0.0032464531561675614,-6.6613381477509392e-16,-0.145118800681864,0.0032404278132798247,8
369,6.8695538738512919e-06,3.8239254684299289e-05,0,0,-0.0017572106813865673,1.5612511283791264e-14,-0.087534585523869168,0.0025271266620991526,8
370,1.3272314136900755e-06,4.8239730178616694e-06,0,0,-0.00061997504898059219,6.0784710598227321e-15,-0.039275804174252471,0.0017080971310585802,8
371,3.2800186703869444e-05,3.8056250425348916e-06,0,0,-4.1235880967604999e-05,-6.4392935428259079e-15,-0.0081956853535416485,0.00080868668156329731,8
372,0.0031065151644740965,4.3474186116365765e-06,0,0,-0.00016441029058711365,1.0547118733938987e-14,-0.00072352307817169503,0.00023946091782941622,8
373,0.00016338538556254163,1.25880232014098e-05,0,0,-0.0010259234660452421,4.5519144009631418e-15,-0.020052423912325423,0.0011670579441093751,8
374,0.00038841923796719671,1.4338455213483895e-06,0,0,-0.0025396543649343073,2.2204460492503131e-16,-0.065066320424573831,0.002120625786669402,8
375,0.0036325089765138485,3.4455306851708276e-06,0,0,-0.0045174122990161436,4.8849813083506888e-15,-0.13048963615986864,0.0030157762719463673,8
376,4.9825725818207503e-05,7.557374895841173e-08,0,0,-0.0067171280151683277,1.7763568394002505e-15,-0.20822156257313296,0.0038190042978059383,8
377,0.00036527624740540166,7.7927725093065618e-06,0,0,-0.0088992889726693392,4.4408920985006262e-15,-0.28931044621879209,0.0045091384551734972,8
378,8.0357697051254069e-05,3.0924364242126126e-07,0,0,-0.0108718419801761,-3.5527136788005009e-15,-0.36582707581447416,0.0050767085820980565,8
